"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_J58T60",19.685,0.547,0.506,0.004,9.83,0,2.131,0.286,283.335,82.354,11.015,91.304,7.015,59.019,67.504,36.881,21.85,21.791,12.255,45.453,22.466,49.099,80.719,40.641,6.402,18.934,77.569,65.599,36.661,113.665,930.922,64.993,7.151,7.232,71.395,17.975,192.321,2942.693,458.255,384.719,214.792,76.345,3270.22,307.605,231.355,148.581,237.735,369.875,123.055,0,8070.042,3.598,2043.195,2435.126,0.909,0,153.312,3268.47,0,27316.39
"DOM_J61",62.646,2.434,3.633,0.03,47.642,0.001,8.419,0.84,258.624,214.179,33.119,75.506,23.047,75.802,101.365,83.172,58.343,51.838,34.983,153.273,204.102,136.201,346.55,124.367,17.61,36.106,223.573,250.942,110.775,504.638,2343.337,269.272,23.327,15.56,336.626,94.217,400.386,336.72,3979.971,924.375,934.29,282.139,1420.274,900.105,955.488,134.819,954.036,255.242,294.089,0,13198.993,0.149,34.923,1057.863,55.818,0,782.174,4528.097,0,37756.05
"DOM_J62_63",99.311,2.777,3.718,0.048,83.907,0.001,18.966,1.926,914.576,411.276,58.738,219.543,67.542,307.43,331.149,217.553,173.48,176.017,88.904,377.571,316.874,352.034,661.055,201.605,49.815,108.06,464.979,968.894,364.461,1080.655,4760.605,409,58.81,48.584,787.077,183.672,464.335,704.774,1339.325,11270.81,2695.197,420.606,4430.18,2073.43,1718.84,371.057,1586.341,470.614,381.117,0,2451.941,21.429,1687.365,26946.753,35.975,0,74.328,5532.277,0,79047.31
"DOM_K",1179.549,20.419,29.795,0.166,458.95,0.009,59.281,12.114,3526.278,1518.771,235.322,749.5,486.897,1102.023,657.155,890.936,653.367,728.899,480.801,1234.607,387.511,926.156,1845.223,633.455,137.663,270.775,1345.918,3058.966,946.214,3364.411,13262.898,1861.182,190.04,153.207,1814.852,219.115,1457.044,449.141,879.001,1681.624,30895.229,8075.66,5698.689,3180.217,2495.081,405.517,2008.245,836.323,856.613,0,42360.146,0.467,254.018,1521.976,20.59,0,790.056,10460.798,0,158768.861
"DOM_L",94.957,5.415,3.676,0.049,105.639,0.002,22.656,2.222,1158.771,949.121,86.506,243.433,68.701,232.685,219.032,289.54,189.287,170.367,117.309,617.345,155.121,296.582,624.358,254.689,90.032,90.028,792.129,553.704,278.115,2036.111,15731.369,751.745,63.787,34.842,1963.421,213.851,3560.105,545.861,904.256,1722.194,2083.939,2677.054,4340.353,2425.824,1454.986,544.374,2939.429,1025.587,1073.845,0,201113.351,0.175,580.84,10389.593,0.19,0,2508.683,1554.272,0,269951.51
"DOM_M",1499.224,12.972,20.895,0.302,647.184,0.013,123.487,34.522,7040.986,2682.152,288.285,936.516,450.888,1838.245,1843.75,1676.465,1089.53,1045.138,476.638,2284.365,1336.988,1564.687,3484.417,2032.965,357.357,686.93,2420.11,4702.425,1609.854,13058.372,23002.347,1586.529,204.961,136.428,3366.744,232.382,2962.109,2135.454,2470.636,5058.285,7126.665,3591.949,35486.99,7898.958,5702.469,1129.004,5614.761,2123.198,1776.733,0,12188.483,434.495,5379.253,23394.658,24.76,0,382.813,17337.613,0,225994.341
"DOM_N",653.595,16.052,15.475,0.206,569.424,0.011,104.306,15.196,3267.62,1280.676,216.388,706.86,237.45,866.515,879.765,917.313,682.053,499.161,272.556,1261.436,417.804,892.136,2216.703,891.059,184.647,372.003,1465.945,2689.754,1575.902,4707.053,13191.831,1891.072,310.099,226.838,3776.601,434.042,2106.365,1142.452,1734.682,3472.141,3614.509,2435.818,9412.728,12420.316,4227.29,1224.45,4910.664,1841.124,1042.888,0,11697.181,26.446,2208.325,1151.629,31.884,0,590.455,14072.242,0,127069.139
"DOM_O",141.873,21.185,3.189,0.026,34.314,0.002,10.323,1.232,552.569,201.591,248.784,357.936,42.119,147.922,93.898,136.576,116.064,1106.859,543.908,228.229,31.639,88.915,234.119,88.822,20.778,44.938,176.186,487.32,3155.381,589.625,1498.252,244.776,21.591,13.041,308.829,33.358,360.339,186.784,117.792,250.996,283.295,302.652,714.467,603.976,1073.648,156.249,964.749,800.944,184.627,0,6991.645,229.328,138767.974,654.531,3.587,0,185.346,551.537,0,164410.631
"DOM_P",24.695,1.007,0.885,0.002,13.064,0,3.689,0.321,105.302,34.74,6.244,16.702,17.936,30.818,58.844,23.642,23.707,34.412,25.966,59.628,28.364,56.8,108.374,26.403,11.36,26.374,69.7,117.594,63.745,133.098,444.324,78.996,8.983,14.124,132.197,11.087,62.115,49.671,146.183,315.178,322.27,63.741,717.099,364.93,723.578,846.96,501.347,117.29,77.633,0,11425.922,711.197,70587.932,78.57,0.51,0,1046.844,44.564,0,90016.666
"DOM_Q",17.58,0.888,0.975,0.012,6.408,0,1.004,0.175,103.165,41.1,5.087,18.002,6.288,24.895,30.872,33.665,30.28,12.494,9.873,59.138,13.31,26.867,48.816,22.173,6.66,7.076,73.39,44.5,35.231,101.093,335.114,69.14,2.002,2.271,42.36,10.488,77.234,25.851,19.458,71.275,93.138,20.848,182.183,92.905,498.656,67.529,12701.407,56.034,77.821,0,30451.316,1465.144,142398.362,385.682,8.242,0,701.496,329.428,0,190966.4
