"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_L",0.099,0.012,0.006,0.018,0.938,0.398,0.372,0.323,0.871,0.118,0.038,0.073,2.763,0.218,0.101,0.064,0.097,0.049,0.166,0.069,0.081,0.068,0.049,0.094,0.01,0.065,0.169,0.181,0.049,0.906,1.619,0.137,0.086,0.401,0.151,0.036,2.113,0.179,0.204,0.149,1.254,0.536,0.347,0.257,0.58,0.14,0.154,0.103,0.106,0,24.684,0.049,0.883,5.497,0.697,1604.587,0,0,0,1653.414
"IMP_M",4.807,0.389,0.239,1.186,78.801,8.132,14.218,44.855,36.776,5.411,0.524,3.804,43.985,9.73,5.447,3.083,2.673,0.362,0.828,2.317,2.817,3.169,2.015,4.046,1.207,2.152,4.71,12.306,4.785,71.399,81.697,4.802,3.801,9.7,5.311,0.984,55.232,18.974,11.875,11.374,45.747,29.331,54.677,15.07,56.189,8.726,6.869,6.573,5.465,0,293.412,1.124,80.956,623.045,18.744,175.203,0,0,0,2001.056
"IMP_N",2.706,0.795,0.312,1.241,91.933,8.752,17.569,23.865,26.136,4.459,0.595,4.183,36.613,6.356,1.724,2.49,2.494,0.356,1.004,1.766,0.921,1.881,1.423,2.663,0.28,1.232,3.881,10.556,4.878,29.97,77.391,9.925,16.259,36.389,11.501,3.068,78.058,14.508,11.425,10.655,50.457,27.29,24.063,45.974,47.46,12.938,3.993,8.175,4.724,0,647.18,0.381,24.737,26.952,6.872,308.112,0,0,0,1801.523
"IMP_O",1.962,0.299,0.227,0.359,16.047,8.173,9.104,6.294,7.327,1.726,0.27,1.375,24.012,3.534,0.414,0.942,2.389,0.957,3.496,0.67,0.475,0.639,0.499,0.48,0.073,0.348,1.511,3.379,0.991,11.396,20.471,5.179,4.425,5.237,2.258,0.454,16.699,1.816,1.685,1.78,37.319,8.741,3.558,5.071,4.572,1.391,0.682,1.186,0.958,0,105.434,0.041,2.319,10.694,2.349,66.07,0,0,0,419.756
"IMP_P",0.559,0.12,0.063,0.077,6.361,0.505,1.323,1.322,2.214,0.73,0.141,0.5,6.307,1.557,0.254,0.512,0.291,0.04,0.093,0.191,0.129,0.219,0.15,0.2,0.023,0.086,0.749,0.724,0.281,2.74,7.048,1.259,3.235,5.604,1.33,0.383,4.538,0.956,0.524,0.816,8.9,2.009,1.467,2.075,2.425,0.611,0.389,0.422,0.39,0,34.622,0.051,1.819,18.962,1.125,2316.374,0,0,0,2445.796
"IMP_Q",0.355,0.018,0.02,0.033,1.569,0.342,0.394,0.391,1.136,0.384,0.036,0.165,1.763,1.001,1.787,0.275,0.119,0.048,0.067,0.225,0.706,0.5,0.242,0.315,0.04,0.126,1.081,0.3,0.14,2.12,1.369,0.188,0.107,0.39,0.109,0.034,1.392,0.252,0.564,0.313,0.373,0.184,0.611,0.327,1.516,0.409,2.191,0.23,0.253,0,17.287,0.004,1.962,5.967,4.121,352.018,0,0,0,407.869
"IMP_R",0.144,0.012,0.008,0.018,0.889,0.2,0.227,0.244,0.936,0.243,0.023,0.089,0.789,0.447,0.31,0.15,0.08,0.028,0.059,0.137,0.107,0.126,0.094,0.181,0.018,0.101,0.384,0.117,0.061,1.155,0.816,0.102,0.062,0.273,0.063,0.02,1.283,0.529,0.215,0.135,0.29,0.171,0.337,0.224,0.588,0.164,0.399,0.21,0.106,0,21.728,0.17,2.869,3.402,1.623,751.978,0,0,0,795.132
"IMP_S",0.149,0.015,0.013,0.024,0.986,0.419,0.784,0.333,0.846,0.471,0.049,0.119,1.418,0.577,0.272,0.167,0.269,0.055,0.165,0.134,0.448,0.275,0.136,0.206,0.035,0.239,0.71,0.208,0.083,1.823,0.935,0.155,0.1,0.49,0.088,0.024,1.217,0.228,0.399,0.23,0.311,0.136,0.303,0.232,0.738,0.238,0.428,0.142,0.152,0,15.146,0.002,0.548,4.381,2.558,400.376,0,0,0,440.982
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-0.207,1.107,0.833,1.43,88.852,15.079,26.502,19.893,-11.492,28.076,1.537,7.643,113.842,26.371,2.971,11.791,10.103,3.728,6.819,18.71,67.065,36.637,16.556,47.422,3.673,13.103,60.854,17.659,7.537,146.109,113.427,15.149,12.017,54.945,9.464,3.54,41.268,17.23,54.739,25.975,16.324,7.924,26.493,23.085,56.302,20.408,15.517,11.734,11.395,0,598.122,0.014,6.707,345.774,287.161,1608.237,0,0,0,4173.158
"TXS_INT_FNL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTL_INT_FNL",2192.743,381.486,245.013,659.293,29806.472,20856.243,19330.174,11479.034,13736.697,3825.743,445.767,2239.595,54501.223,8851.894,2006.65,2215.418,5804.316,2829.302,9695.489,3239.484,7141.292,4445.677,2141.977,5033.813,556.656,2034.445,4705.095,8209.713,2184.599,41986.76,26160.301,4794.167,4594.663,10138.483,2355.581,1023.768,21918.029,5531.779,7858.679,3509.217,12042.502,7892.208,5601.569,4627.933,12885.511,2961.97,3237.349,1794.195,1866.584,0,202150.426,1072.384,58619.102,99148.492,23295.184,23420.778,51796.534,388072.231,0,1261151.679
"VALU",4631.6,589.047,625.624,1117.41,123527.34,16491.304,6947.349,14927.726,7440.672,2588.636,301.451,1209.009,15759.451,4274.201,2573.7,1236.976,3704.477,892.002,3928.332,1781.213,5709.429,2382.308,1596.122,2102.367,317.449,959.077,3124.134,22352.99,2698.934,40169.456,49693.825,4610.059,3310.082,3126.462,4701.831,2063.209,9580.815,6043.556,8917.43,5588.769,17058.988,29959.282,8698.505,7828.507,34200.142,8281.183,7264.488,1670.188,3918.106,3324.844,0,0,0,0,0,0,0,0,0,515800.056
"OUTPUT",6824.343,970.533,870.637,1776.703,153333.812,37347.547,26277.523,26406.76,21177.369,6414.38,747.218,3448.604,70260.674,13126.095,4580.349,3452.395,9508.792,3721.305,13623.821,5020.697,12850.721,6827.985,3738.098,7136.18,874.105,2993.522,7829.229,30562.703,4883.532,82156.216,75854.126,9404.226,7904.746,13264.945,7057.412,3086.977,31498.845,11575.334,16776.109,9097.986,29101.489,37851.49,14300.074,12456.44,47085.654,11243.153,10501.837,3464.383,5784.69,3324.844,0,0,0,0,0,0,0,0,0,929376.604
