"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_L",0.028,0,0.063,0,0.009,0.001,0.014,0.003,0.225,0.017,0.005,0.271,0.002,0.008,0.093,0.037,0.047,0,0,0.09,0.555,0.019,0.019,0.053,0.02,0.025,0.281,0.722,0.124,0.886,3.238,0.386,0.096,3.588,1.069,0.08,2.878,0.121,0.185,2.098,4.753,1.701,3.063,1.771,0.888,0.271,1.178,17.491,0.281,0,6.745,0.002,0.087,12.701,0,18.785,0,0,0,87.072
"IMP_M",9.671,0,7.033,0,1.273,0.12,1.736,0.705,32.926,1.512,0.403,21.241,0.211,1.323,15.265,5.203,6.216,0.04,0.042,9.06,100.566,2.701,2.611,9.176,2.403,4.336,25.818,122.925,18.252,139.154,144.777,23.131,7.075,280.71,55.394,2.647,82.998,12.661,13.858,177.014,295.764,78.074,526.72,139.254,102.084,18.59,68.056,1216.128,15.237,0,100.586,0.821,3.449,193.967,0.09,2.009,0,0,0,4103.02
"IMP_N",2.595,0,4.607,0,0.918,0.079,1.231,0.256,15.105,0.699,0.278,13.047,0.094,0.585,7.719,2.705,3.461,0.016,0.021,4.717,29.912,1.306,1.458,3.788,1.062,2.009,13.865,61.714,13.87,40.92,83.671,26.029,10.217,416.642,60.097,5.099,62.256,6.71,10.011,111.608,147.9,47.792,151.443,167.251,59.735,16.939,55.888,868.056,8.423,0,72.964,0.608,49.941,7.012,0.08,3.579,0,0,0,2677.984
"IMP_O",0.061,0,0.076,0,0.008,0.001,0.012,0.003,0.268,0.011,0.004,0.13,0.001,0.012,0.093,0.045,0.052,0,0,0.052,0.862,0.018,0.016,0.049,0.013,0.025,0.156,0.641,0.116,0.698,0.787,0.196,0.228,2.633,0.531,0.036,0.682,0.076,0.115,3.013,1.913,0.467,1.948,1.013,0.691,0.131,0.477,8.055,0.082,0,3.304,0.007,0.481,3.818,0.04,0.702,0,0,0,34.85
"IMP_P",0.038,0,0.062,0,0.01,0.001,0.011,0.008,0.193,0.008,0.003,0.261,0.001,0.014,0.312,0.101,0.029,0,0,0.038,0.573,0.032,0.022,0.219,0.036,0.067,0.206,0.635,0.084,0.319,0.732,0.142,0.28,2.847,0.4,0.035,0.305,0.079,0.208,5.992,2.287,0.184,2.286,0.695,1.536,0.138,0.994,8.817,0.08,0,0.807,0.001,0.125,27.203,0,15.967,0,0,0,75.422
"IMP_Q",0.08,0,0.032,0,0.004,0.001,0.006,0.001,0.114,0.007,0.002,0.088,0.001,0.005,0.045,0.021,0.024,0,0,0.027,0.824,0.017,0.013,0.035,0.011,0.019,0.098,0.394,0.066,0.251,0.523,0.082,0.026,1.253,0.194,0.013,0.255,0.061,0.055,1.374,1.012,0.183,1.785,0.63,0.389,0.109,0.306,5.766,0.059,0,0.736,0.011,0.06,1.964,0.04,4.037,0,0,0,23.106
"IMP_R",0.037,0,0.042,0,0.005,0.001,0.008,0.001,0.193,0.01,0.002,0.111,0.001,0.006,0.073,0.026,0.032,0,0,0.041,0.285,0.011,0.012,0.035,0.009,0.015,0.109,0.397,0.082,0.328,0.687,0.149,0.052,2.363,0.315,0.028,0.771,0.262,0.084,1.493,1.203,0.284,2.403,1.063,0.536,0.142,0.396,111.305,0.103,0,58.331,0.314,34.057,6.013,0.01,8.671,0,0,0,232.908
"IMP_S",0.016,0,0.019,0,0.002,0,0.003,0.001,0.062,0.007,0.002,0.048,0,0.003,0.024,0.012,0.016,0,0,0.018,0.369,0.007,0.006,0.015,0.004,0.009,0.058,0.181,0.032,0.171,0.241,0.054,0.02,0.929,0.12,0.01,0.177,0.031,0.035,0.935,0.643,0.106,0.684,0.312,0.17,0.043,0.139,2.521,0.027,0,1.107,0.002,0.089,0.976,0.01,4.645,0,0,0,15.11
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",0.025,0,-0.053,0,0.02,0.002,-0.042,0.006,-0.253,0.196,0.021,0.835,0.009,0.068,0.369,0.381,-0.182,0.001,0.001,0.332,4.99,0.127,0.11,0.677,0.074,0.206,0.967,1.942,0.349,2.784,2.699,1.132,0.522,18.875,1.302,0.101,1.612,0.261,0.3,4.207,6.98,1.376,6.501,2.938,1.311,0.33,1.447,20.872,0.294,0,27.916,0.018,0.892,9.853,1.251,16.166,0,0,0,143.117
"TXS_INT_FNL",-1.094,0,1.965,0,0.071,0.013,0.166,0.046,-7.089,0.325,0.061,3.063,-0.002,0.04,1.417,1.234,2.196,0.022,0.007,0.832,14.378,0.675,0.499,2.473,0.418,0.559,4.767,-23.233,0.283,27.769,13.74,8.783,1.163,44.631,7.657,0.591,4.135,1.16,1.808,15.781,29.649,10.196,25.754,13.181,7.897,1.497,6.107,96.609,1.234,0,772.692,1.707,-155.846,301.464,14.16,0,53.196,72.179,0,1382.987
"TTL_INT_FNL",81.013,0,244.587,0,9.668,0.894,24.198,3.353,434.138,30.201,6.05,225.052,2.215,18.722,104.542,72.486,168.571,0.894,1.117,144.766,3527.812,42.908,38.508,120.187,26.914,51.116,261.154,866.859,138.645,1277.28,889.238,229.525,250.757,2933.191,456.309,36.832,894.926,85.813,129.01,1972.465,2073.669,589.085,1847.968,900.829,519.434,123.801,587.773,7060.659,95.961,0,7668.638,234.576,3383.405,4946.935,203.041,236.27,895.894,21022.628,0,68192.479
"VALU",55.31,0,91.869,0,5.276,1.337,28.97,2.295,178.026,22.103,4.295,130.838,0.748,15.504,87.47,71.861,85.898,1.383,1.105,63.586,134.34,21.579,29.75,73.816,15.735,32.323,254.552,147.168,106.639,799.272,1615.619,120.467,43.159,200.394,422.053,33.94,667.178,140.265,275.607,1600.639,1395.741,1146.95,1843.249,1399.931,963.003,782.407,1018.417,1498.085,149.903,20.846,0,0,0,0,0,0,0,0,0,17800.902
"OUTPUT",136.323,0,336.456,0,14.944,2.23,53.167,5.649,612.164,52.305,10.345,355.889,2.963,34.226,192.012,144.347,254.469,2.276,2.222,208.351,3662.151,64.487,68.258,194.003,42.649,83.439,515.706,1014.027,245.284,2076.552,2504.857,349.992,293.916,3133.585,878.363,70.772,1562.103,226.079,404.617,3573.105,3469.41,1736.036,3691.217,2300.76,1482.437,906.207,1606.191,8558.744,245.864,20.846,0,0,0,0,0,0,0,0,0,47401.995
