"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_O",0.89,0.015,0.014,0.01,0.187,0.007,0.012,0.019,0.886,0.605,0.047,0.09,0.152,0.214,0.07,0.099,0.094,0.08,0.034,0.099,0.108,0.065,0.083,0.105,0.01,0.016,0.075,0.615,0.074,0.237,1.049,0.397,0.487,0.163,0.291,0.022,0.271,0.146,0.346,0.231,0.563,0.211,0.62,0.206,0.734,0.065,0.305,0.089,0.171,0,6.593,0.029,0.302,5.049,0.06,2.419,0,0,0,25.832
"IMP_P",0.113,0.004,0.006,0.008,0.18,0.006,0.013,0.013,0.104,0.355,0.019,0.115,0.142,0.18,0.047,0.083,0.098,0.052,0.025,0.056,0.065,0.052,0.052,0.081,0.007,0.012,0.052,0.393,0.047,0.119,0.666,0.317,0.668,0.261,0.246,0.039,0.038,0.11,0.276,0.226,0.418,0.077,0.396,0.198,0.551,0.041,0.213,0.049,0.113,0,5.826,0.105,0.56,10.97,0.02,54.974,0,0,0,79.858
"IMP_Q",0.07,0.001,0.001,0.003,0.05,0.003,0.003,0.004,0.052,0.151,0.013,0.052,0.057,0.203,0.039,0.102,0.043,0.095,0.019,0.107,0.062,0.047,0.077,0.082,0.008,0.012,0.039,0.135,0.03,0.096,0.149,0.059,0.018,0.027,0.036,0.003,0.018,0.034,0.062,0.041,0.086,0.038,0.114,0.043,0.126,0.014,0.129,0.017,0.046,0,1.859,0.007,0.096,1.22,0.09,13.905,0,0,0,19.896
"IMP_R",0.148,0.002,0.002,0.004,0.078,0.003,0.004,0.006,0.149,0.169,0.013,0.05,0.033,0.082,0.036,0.043,0.035,0.06,0.016,0.072,0.05,0.038,0.058,0.069,0.007,0.01,0.038,0.206,0.036,0.098,0.394,0.084,0.022,0.033,0.044,0.009,0.061,0.455,0.222,0.079,0.266,0.093,0.307,0.139,0.414,0.046,0.166,0.653,0.132,0,34.655,1.367,3.08,1.581,0.03,29.861,0,0,0,75.811
"IMP_S",0.205,0.003,0.003,0.003,0.052,0.002,0.003,0.004,0.199,0.183,0.018,0.051,0.074,0.105,0.031,0.053,0.033,0.085,0.019,0.095,0.051,0.038,0.065,0.071,0.007,0.011,0.038,0.214,0.028,0.093,0.232,0.084,0.026,0.039,0.044,0.005,0.061,0.063,0.103,0.068,0.141,0.045,0.139,0.055,0.159,0.018,0.125,0.025,0.051,0,2.24,0.008,0.084,1.423,0.04,15.996,0,0,0,23.109
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-13.886,-0.109,0.207,0.333,3.434,0.316,0.367,0.378,-14.918,1.191,0.53,3.011,13.862,7.988,0.681,2.93,3.345,2.798,1.138,2.786,3.358,2.207,2.548,5.88,0.505,0.448,1.929,25.778,1.879,5.565,7.51,25.963,5.893,10.272,2.478,0.491,-3.568,1.211,2.262,0.711,2.972,1.221,3.097,1.752,6.93,0.374,2.949,0.334,2.088,0,183.645,0.057,1.167,48.646,13.581,55.676,0,0,0,444.194
"TXS_INT_FNL",-623.043,-6.105,3.342,8.605,88.709,8.419,9.582,9.365,-650.037,-34.855,8.258,54.183,11,-7.991,0.018,36.99,74.667,32.751,21.309,30.994,38.649,35.368,31.944,95.405,4.187,6.681,40.557,-67.333,50.514,155.072,167.472,673.467,7.216,7.822,57.707,13.293,-115.571,40.922,74.593,22.345,110.122,52.472,79.455,46.357,224.445,15.968,67.022,17.945,60.715,0,15971.334,26.304,67.945,1358.887,264.59,0,29.768,360.105,0,19169.902
"TTL_INT_FNL",21454.402,336.296,416.143,211.534,3035.028,167.634,229.148,218.974,21595.31,19769.66,1553.553,3369.298,8507.289,5126.583,1468.618,2505.429,3504.528,2202.385,1916.414,2642.479,2443.561,1841.114,2139.369,3320.392,322.261,390.048,1863.637,26022.166,1738.541,6719.726,16555.983,7176.583,3178.593,2217.068,2074.999,403.817,6977.454,2188.368,4536.739,892.89,5409.099,3140.251,4362.344,2566.062,9400.64,1116.478,6279.319,1490.917,3353.367,0,250215.663,3197.119,31480.663,40753.079,4014.48,813.625,481.22,28710.771,0,590019.113
"VALU",65752.725,1197.029,885.679,225.366,4499.015,205.988,306.043,285.759,11160.734,14873.316,1106.04,2328.01,2828.243,2951.592,1049.421,1285.984,2765.304,1189.863,900.709,2047.682,1517.953,1009.125,1690.42,2209.647,309.663,336.083,1255.478,3674.57,1824.03,8427.804,30110.833,8086.924,2547.492,1577.827,2385.755,622.125,7977.633,2214.819,6493.748,1568.07,10544.738,13608.73,7962.622,5303.154,13403.862,7500.675,11799.042,1921.969,3401.562,1272.404,0,0,0,0,0,0,0,0,0,280403.258
"OUTPUT",87207.127,1533.325,1301.823,436.9,7534.043,373.622,535.191,504.733,32756.044,34642.976,2659.593,5697.308,11335.533,8078.175,2518.039,3791.413,6269.832,3392.248,2817.123,4690.161,3961.514,2850.239,3829.788,5530.039,631.924,726.131,3119.115,29696.736,3562.571,15147.53,46666.817,15263.507,5726.085,3794.895,4460.754,1025.942,14955.088,4403.186,11030.487,2460.96,15953.837,16748.981,12324.966,7869.216,22804.502,8617.153,18078.362,3412.885,6754.929,1272.404,0,0,0,0,0,0,0,0,0,510755.751
