"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C21",9.552,0.01,0.617,0.002,0.004,0.213,0.233,0.002,4.319,1.34,0.015,0.702,0.006,11.738,89.519,0.704,0.185,0.099,0.041,0.105,0.074,0.275,0.062,0.838,0.008,0.01,1.079,0.403,0.18,1.168,3.562,0.239,0.027,0.135,0.152,0.049,0.142,1.071,0.313,0.138,1.309,0.141,6.303,1.284,16.448,5.091,181.172,0.546,2.313,0,516.934,0,178.133,11.548,6.311,0,26.221,314.22,0,1397.306
"DOM_C22",15.302,0.247,2.692,0.028,0.032,0.963,2.998,0.028,64.818,29.208,0.512,12.617,0.062,66.076,13.895,68.185,9.137,1.459,1.027,8.213,5.729,43.607,3.066,225.377,0.347,1.431,15.023,2.414,2.533,124.577,76.843,10.762,0.212,0.809,2.813,0.3,2.039,2.073,1.729,0.372,3.366,4.625,6.852,16.137,7.634,6.542,7.484,0.925,4.06,0,193.322,0,0.001,9.071,3.827,0,0.369,446.072,0,1529.844
"DOM_C23",22.096,0.361,1.053,0.031,0.079,4.66,18.786,0.08,62.335,4.459,1.213,1.8,0.085,54.888,14.998,17.125,446.586,26.954,4.297,15.053,8.561,45.899,2.236,166.79,0.947,0.773,14.272,13.216,6.763,2225.29,40.259,2.765,0.568,0.521,3.017,0.169,7.084,0.506,1.14,0.156,3.951,50.962,11.534,15.344,17.091,23.175,9.379,1.727,8.489,0,68.746,0,0,21.154,1.722,0,0.065,275.136,0,3746.348
"DOM_C24A",2.812,0.11,0.346,0.059,0.192,2.729,2.088,0.071,3.257,2.118,0.311,1.162,0.078,8.234,0.605,8.691,16.136,435.789,10.8,298.55,7.861,113.941,32.27,626.537,5.258,9.651,24.131,12.146,2.783,427.452,15.816,1.327,0.258,0.82,2.093,0.028,0.145,0.077,0.161,0.032,0.461,2.96,5.112,1.922,3.292,2.167,0.599,0.375,1.962,0,1.152,0.01,0.942,1.114,0,0,0.043,68.456,0,2167.49
"DOM_C24B",0.688,0.04,0.044,0.003,0.017,0.475,0.477,0.004,5.523,1.241,0.121,1.169,0.026,28.624,1.287,3.329,3.533,35.482,114.29,72.175,10.987,156.005,6.815,176.034,0.726,2.47,18.846,3.162,0.553,53.413,7.713,0.404,0.085,0.394,0.32,0.004,0.227,0.126,0.097,0.025,0.326,0.672,1.165,0.416,1.093,0.13,0.418,0.125,1.142,0,5.749,0.004,0,4.364,0,0,0.088,363.102,0,1085.746
"DOM_C25",9.426,0.381,1.421,0.066,0.093,2.2,4.309,0.118,29.578,6.966,0.82,4.129,0.069,26.419,3.039,8.249,12.05,15.688,3.058,83.209,5.507,51.842,13.171,266.094,2.587,3.358,19.795,8.548,1.677,308.486,31.298,2.441,0.239,1.059,2.258,0.144,1.801,3.123,3.096,0.598,3.724,7.108,9.467,13.366,32.645,8.184,3.497,0.956,5.297,0,123.971,0,0.068,380.607,102.903,0,1.729,327.924,0,1959.854
"DOM_C26",0.243,0.007,0.07,0.001,0.001,0.023,0.11,0.001,0.167,0.058,0.005,0.046,0.002,0.217,0.036,0.033,0.076,0.072,0.015,0.053,0.03,0.417,0.019,0.563,0.003,0.01,0.134,0.443,0.062,0.434,0.32,0.124,0.016,0.268,0.061,0.004,0.026,0.026,0.148,0.025,0.107,0.022,0.09,0.16,0.262,0.092,0.102,0.019,0.061,0,0.786,0,0.015,0.436,0,0,0.037,457.287,0,463.847
"DOM_C27",1.107,0.028,0.403,0.007,0.007,0.367,1.006,0.017,1.628,0.494,0.033,0.417,0.006,2.451,0.348,0.778,0.788,0.819,0.321,3.48,5.937,115.804,2.57,89.492,0.296,0.723,5.002,19.188,0.515,65.73,14.228,1.276,0.132,0.424,0.688,0.053,0.625,0.806,8.871,0.82,0.717,0.827,3.873,5.936,7.815,2.456,2.273,0.733,2.697,0,102.73,0.001,0,242.636,77.663,0,5.071,2818.465,0,3621.579
"DOM_C28",0.742,0.057,0.26,0.009,0.013,0.311,0.741,0.016,1.002,0.319,0.035,0.239,0.012,1.171,0.144,0.284,0.832,0.513,0.11,1.279,0.283,3.551,1.635,13.546,0.141,0.156,1.47,2.026,0.265,8.969,2.53,0.333,0.027,0.342,0.226,0.017,0.065,0.088,0.367,0.076,0.392,0.127,0.586,0.932,1.415,0.445,0.384,0.082,0.244,0,1.793,0.001,0,173.841,54.468,0,0.044,205.282,0,484.239
"DOM_C29",0.66,0.18,0.283,0.002,0.005,0.281,0.644,0.008,0.605,0.161,0.016,0.127,0.005,1.111,0.119,0.292,0.701,0.304,0.168,0.846,1.413,26.417,0.927,808.621,0.092,0.514,1.929,4.838,0.289,16.33,80.111,8.229,0.192,1.311,1.31,0.091,0.173,0.293,2.135,0.272,0.545,0.265,1.601,4.045,3.652,1.39,0.884,0.287,0.968,0,376.456,0,0,1181.508,381.919,0,10.512,7652.98,0,10579.021
"DOM_C301",0.05,0.004,2.594,0,0.003,0.033,0.068,0,0.084,0.015,0.001,0.008,0,0.059,0.007,0.017,0.019,0.028,0.008,0.14,0.049,0.25,0.112,3.583,19.274,2.345,1.749,0.093,0.013,0.54,0.601,0.756,5.828,6.895,1.119,0.007,0.01,0.006,0.016,0.003,0.068,0.019,0.103,0.282,17.347,0.112,0.032,0.051,0.349,0,8.967,0,0,77.67,24.657,0,0.006,44.71,0,220.76
"DOM_C302T309",0.036,0.025,0.9,0.001,0,0.024,0.023,0.001,0.134,0.02,0.002,0.005,0,0.055,0.004,0.018,0.025,0.029,0.008,0.2,0.057,0.472,0.08,24.923,0.672,15.25,2.093,0.061,0.008,0.573,3.478,3.992,0.295,12.947,0.426,0.01,0.008,0.002,0.009,0.005,0.051,0.013,0.117,0.62,10.798,0.132,0.377,0.025,0.493,0,11.021,0,0,58.632,18.388,0,0.001,250.828,0,418.366
