"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_J62_63",169.393,32.037,3.173,2.825,15.189,0,94.148,10.006,2540.475,282.538,283.096,951.608,494.66,1844.606,1583.707,720.459,548.512,507.868,334.139,1244.792,1290.027,1687.542,2845.923,2800.462,84.831,393.44,1460.1,3439.315,927.103,2893.941,14814.208,1251.493,500.095,497.81,3582.983,1375.304,1447.533,3082.718,5041.722,40473.866,15411.407,3154.99,18068.399,9486.704,9076.234,3208.17,6253.982,1329.367,1449.628,0,3260.87,28.381,139.054,18171.495,28.378,0,23.831,33685.745,0,224330.283
"DOM_K",1527.108,126.752,16.928,4.93,38.862,0,167.215,37.27,4230.978,493.164,548.609,1381.955,1466.094,2743.945,1260.353,1350.141,998.54,909.697,765.639,1863.336,1038.932,1995.277,4045.798,3927.894,111.086,504.96,1891.4,4314.124,1185.362,4591.102,15994.609,3311.114,1018.785,871.09,3721.438,675.215,1890.581,731.496,1259.534,2128.285,56127.695,19530.36,8830.574,6849.551,4601.064,1322.994,3437.538,1027.08,1300.623,0,65754.675,1.455,276.393,905.701,259.258,0,422.523,73622.169,0,319409.253
"DOM_L",233.949,67.906,3.875,2.966,19.927,0,123.974,14.417,3246.634,578.228,414.614,1005.17,516.241,1355.267,967.798,972.139,614.915,527.5,437.183,2074.901,976.397,1457.764,2808.209,3641.444,163.35,332.177,2645.721,1806.905,835.198,5184.838,47759.857,2267.214,538.008,371.455,8252.75,1416.398,9741.68,1808.358,3032.214,5254.798,10404.067,17680.454,16158.427,10247.831,6828.281,4054.854,12204.742,2760.84,4151.488,0,289612.305,13.764,453.921,6920.586,5.35,0,1463.357,1693.34,0,498125.945
"DOM_M",1507.942,97.282,12.068,10.254,70.971,0,386.951,129.487,9244.355,910.092,726.822,2030.387,1898.703,5751.453,4062.075,2913.73,1926.178,1742.855,972.744,4195.121,4463.177,3830.969,8140.055,14766.341,330.839,1291.432,4521.81,8391.406,2269.109,19773.054,33960.555,2821.185,1112.205,926.428,7736.87,902.326,4521.477,3515.694,4475.699,8518.575,18690.609,12773.502,71906.467,16989.102,14343.171,4549.995,11486.964,2765.647,3262.726,0,10871.552,1096.559,13322.693,54755.685,175.074,0,249.448,91348.863,0,503446.735
"DOM_N",1151.381,183.354,13.572,11.006,89.561,0,484.067,82.677,6099.821,587.741,695.588,1875.82,1222.485,3621.013,2667.193,2015.947,1610.105,968.908,675.825,2913.717,1780.451,2935.276,6720.294,8725.844,216.015,924.883,3408.087,5774.591,3148.113,10534.756,26141.621,4877.046,2615.269,2413.729,10957.371,2105.159,4213.987,2991.163,4396.865,7303.759,11757.716,10494.401,21989.442,35284.025,13485.753,6050.366,12953.346,3468.181,2422.438,0,29720.952,33.601,444.634,9058.717,25.869,0,384.477,48399.661,0,345127.641
"DOM_O",357.113,41.429,2.255,1.52,3.434,0,38.213,8.376,1218.525,140.453,218.186,382.46,168.091,641.034,567.885,354.143,191.61,193.849,234.082,762.395,179.109,534.745,1058.626,1714.291,39.704,155.681,482.85,1667.561,593.026,2277.259,4284.503,1440.263,182.703,120.868,1128.763,241.279,581.083,246.628,560.157,470.39,2080.42,2368.618,2940.335,1615.074,5934.937,784.797,1859.818,538.225,413.46,0,12777.558,0.016,306555.896,4060.595,0,0,0.004,0.001,0,365414.297
"DOM_P",69.281,13.966,1.039,0.186,2.68,0,21.884,2.637,303.846,27.268,30.5,78.488,148.014,196.718,300.568,93.269,81.394,116.52,106.199,212.955,186.313,309.811,533.785,489.137,23.303,111.224,275.716,431.093,167.612,409.72,1254.272,251.38,81.42,165.434,575.704,73.166,150.012,163.947,541.1,1066.282,1781.535,429.058,3170.525,1507.26,3853.807,7090.658,2032.165,300.676,289.562,0,19159.992,10631.218,162390.556,6928.006,1.549,0,543.145,4255.895,0,233433.449
"DOM_Q",26.756,7.529,0.717,0.534,0.733,0,1.961,0.661,193.145,16.547,13.02,49.352,23.705,88.766,96.441,73.389,68.149,20.764,24.313,141.763,55.126,88.875,141.749,200.074,8.005,16.349,84.357,99.156,62.555,180.002,622.325,133.695,9.344,15.249,96.152,42.597,157.695,50.378,39.515,121.56,347.417,87.092,467.809,270.062,1118.142,338.554,28497.1,91.67,176.827,0,99588.99,20061.532,322529.459,295.544,0.84,0,396.58,198.308,0,477538.923
"DOM_R",31.707,9.927,0.669,0.16,0.521,0,6.574,0.575,334.547,30.369,23.347,72.039,31.643,140.896,44.333,84.869,49.297,32.667,30.079,135.849,66.792,87.718,224.119,288.656,14.749,28.989,190.439,138.377,111.854,416.691,1398.733,117.174,53.801,26.654,191.457,48.554,658.418,1944.123,141.106,191.514,420.281,355.689,1639.636,1024.213,1373.917,693.383,631.859,8729.631,1429.687,0,23664.884,2924.471,18896.495,1732.205,1.17,0,829.681,3381.359,0,75128.544
"DOM_S",135.246,20.243,6.726,0.457,1.328,0,30.34,2.917,677.175,114.034,117.873,136.558,102.014,331.179,180.656,126.516,159.214,127.7,76.656,365.286,129.302,167.312,469.493,502.95,21.543,57.632,342.078,372.453,343.712,588.008,2470.962,401.234,166.818,61.454,787.622,99.095,1765.233,408.847,179.627,475.428,2138.936,759.84,2752.917,2344.427,1418.476,705.111,6987.887,830.997,8013.4,0,46475.116,24269.67,7698.368,38.745,0.53,0,507.369,90.623,0,117555.338
