"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_O",1.829,0.012,0.182,0,4.635,0.07,0.22,0.107,1.963,0.27,0.533,0.547,3.037,5.417,0.183,0.489,0.918,0.447,0.385,0.501,0.021,0.553,0.276,0.074,0.003,0.031,0.71,0.772,0.489,8.058,30.223,1.539,0.261,1.116,2.864,0.193,2.673,0.215,2.494,2.491,0.915,1.284,1.623,2.045,2.476,0.942,2.371,0.684,0.614,0,40.838,0.105,3.026,28.073,1.646,40.93,0,0,0,204.373
"IMP_P",0.465,0.002,0.034,0,3.413,0.036,0.113,0.116,0.497,0.215,0.095,0.514,0.801,3.266,0.185,0.405,0.441,0.146,0.114,0.246,0.014,0.457,0.178,0.086,0.001,0.008,0.478,0.43,0.351,3.86,16.44,0.407,0.054,0.347,0.913,0.137,0.804,0.236,3.076,3.583,0.885,0.837,2.631,1.552,3.023,0.845,2.306,0.453,0.472,0,19.172,0.582,6.879,145.061,0.828,925.863,0,0,0,1154.356
"IMP_Q",0.172,0,0.015,0,0.729,0.01,0.02,0.015,0.177,0.048,0.038,0.076,0.164,0.535,0.15,0.061,0.1,0.067,0.039,0.115,0.011,0.365,0.16,0.025,0.001,0.005,0.302,0.126,0.098,2.13,3.639,0.086,0.017,0.075,0.244,0.016,0.285,0.033,0.503,0.397,0.146,0.263,0.349,0.396,0.51,0.215,2.176,0.124,0.132,0,7.813,0.022,1.212,15.702,2.015,233.787,0,0,0,275.913
"IMP_R",0.679,0.002,0.053,0,2.215,0.035,0.088,0.03,0.868,0.185,0.1,0.374,0.531,2.013,0.173,0.229,0.431,0.192,0.192,0.398,0.014,0.402,0.239,0.066,0.002,0.013,0.575,0.424,0.35,5.89,25.98,0.298,0.047,0.177,0.62,0.074,5.04,3.307,2.488,1.254,0.838,1.41,3.772,3.249,6.047,2.557,3.171,31.371,1.882,0,1024.172,7.06,236.012,98.808,1.447,502.222,0,0,0,1980.066
"IMP_S",0.557,0.001,0.034,0,0.777,0.012,0.031,0.015,0.599,0.137,0.101,0.167,0.436,1.448,0.1,0.155,0.18,0.126,0.088,0.201,0.02,0.301,0.142,0.028,0.001,0.013,0.325,0.156,0.124,2.666,4.795,0.165,0.031,0.152,0.295,0.021,0.601,0.069,0.658,0.536,0.175,0.273,0.38,0.424,0.533,0.245,1.339,0.154,0.18,0,13.143,0.009,0.817,9.136,1.537,268.739,0,0,0,313.346
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-33.544,0.01,4.52,0,55.725,1.328,3.287,1.442,-46.636,7.25,2.55,8.083,121.011,93.861,2.382,6.978,13.699,12.065,6.209,12.661,0.808,16.549,7.24,3.923,0.743,1.017,18.506,17.568,5.494,164.546,249.476,35.475,9.197,29.302,16.297,1.767,-6.271,1.163,17.304,6.736,4.278,5.538,9.059,12.601,30.562,6.751,38.322,4.155,7.571,0,553.585,0.024,13.935,594.906,126.815,941.127,0,0,0,3218.951
"TXS_INT_FNL",583.926,1.092,59.025,0,836.453,12.404,33.427,12.285,764.184,393.433,54.434,78.731,100.622,336.057,14.084,76.869,207.486,63.882,39.531,102.729,14.995,250.604,125.653,24.86,0.272,3.175,238.017,29.33,72.62,2996.434,2963.774,193.375,5.753,13.068,81.793,10.043,1007.402,8.485,218.703,44.52,22.815,118.106,86.135,131.238,237.98,95.123,262.119,73.797,122.332,0,24933.757,-5.297,-19.607,14497.499,1872.617,0,135.034,1512.095,0,56149.273
"TTL_INT_FNL",18380.796,32.089,2192.731,0,36691.743,517.574,1491.195,769.657,20784.839,4194.979,1707.116,4722.018,91849.079,43701.018,1245.504,3846.812,8511.198,5086.685,3509.156,5866.649,195.85,5760.574,2720.36,1005.304,94.403,186.006,5992.849,12679.429,5179.439,100322.427,152042.479,8649.527,1625.34,6032.619,6557.306,785.934,21551.165,1082.773,21865.389,5642.156,5610.16,12544.259,7127.403,9444.379,16844.571,6592.169,19336.583,3547.278,5219.307,0,378850.202,1978.064,225367.868,287293.065,15857.394,13679.072,7294.906,419509.673,0,2051168.52
"VALU",27539.552,37.113,1902.777,0,264587.733,1225.134,2534.07,1010.958,18022.522,4462.302,1248.715,5297.081,65569.717,33504.857,730.64,3890.504,6687.018,1130.737,765.23,6171.507,167.99,3813.282,2139.764,1066.512,41.592,67.725,4964.646,10110.375,3283.082,50179.407,88203.602,11082.802,938.656,3804.116,9549.944,1184.364,19036.945,2248.321,24320.887,6308.838,38549.912,40230.87,7425.13,11331.052,157471.376,48735.981,39098.288,3017.644,7195.871,10112.562,0,0,0,0,0,0,0,0,0,1051999.705
"OUTPUT",45920.348,69.203,4095.508,0,301279.476,1742.709,4025.266,1780.615,38807.361,8657.281,2955.831,10019.099,157418.796,77205.875,1976.144,7737.316,15198.216,6217.422,4274.386,12038.156,363.84,9573.856,4860.123,2071.816,135.995,253.731,10957.496,22789.803,8462.521,150501.834,240246.082,19732.329,2563.996,9836.735,16107.25,1970.299,40588.11,3331.094,46186.276,11950.994,44160.072,52775.129,14552.533,20775.431,174315.947,55328.15,58434.872,6564.922,12415.179,10112.562,0,0,0,0,0,0,0,0,0,1753337.982
