"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C28",2.593,0.441,0.801,0.353,102.9,0.185,3.879,9.186,0.943,0.934,0.04,0.525,6.81,0.953,0.309,0.514,0.213,0.298,0.062,1.73,4.478,6.708,84.607,32.85,1.441,0.641,2.331,11.962,1.402,18.966,12.209,1.052,0.121,0.438,0.707,0.104,0.243,0.629,0.999,0.457,1.192,0.334,1.621,2.9,3.821,1.32,1.149,0.296,0.722,0,316.704,0.036,0.016,334.957,97.307,0,0,183.996,0,1262.384
"DOM_C29",0.557,0.07,0.114,0.01,3.567,0.009,0.384,0.359,0.246,0.27,0.004,0.039,0.343,0.151,0.052,0.1,0.034,0.064,0.008,0.214,0.393,0.403,2.572,69.143,0.056,0.087,0.169,0.579,0.118,1.527,17.883,1.418,0.097,0.45,0.243,0.033,0.259,0.16,0.192,0.102,0.259,0.277,0.252,0.459,0.538,0.271,0.181,0.063,0.139,0,1200.221,0.014,0.277,114.358,33.895,0,0.014,6.662,0,1460.36
"DOM_C301",0.057,0.003,0.09,0.001,0.494,0.001,0.036,0.029,0.021,0.011,0,0.003,0.032,0.012,0.003,0.004,0.003,0.003,0.001,0.011,0.03,0.023,0.209,0.151,1.57,0.086,0.023,0.063,0.007,0.129,0.111,0.041,0.641,0.482,0.042,0.001,0.012,0.007,0.01,0.003,0.007,0.012,0.009,0.021,0.499,0.011,0.008,0.004,0.01,0,25.029,0,0.005,13.564,3.864,0,0,0.206,0,47.702
"DOM_C302T309",0.065,0.004,0.027,0.001,0.34,0.001,0.04,0.036,0.024,0.013,0,0.004,0.037,0.014,0.004,0.004,0.003,0.003,0.001,0.013,0.031,0.027,0.216,0.368,0.037,0.246,0.02,0.072,0.008,0.148,0.186,0.095,0.022,0.484,0.014,0.001,0.013,0.008,0.011,0.005,0.007,0.014,0.011,0.027,0.187,0.011,0.014,0.003,0.009,0,17.725,0,0.009,6.38,1.756,0,0,3.189,0,31.988
"DOM_C31T33",0.884,0.042,0.209,0.01,5.377,0.008,0.343,0.448,0.214,0.833,0.007,0.087,0.485,0.438,0.144,0.141,0.034,0.039,0.008,0.106,0.51,0.263,0.868,0.982,0.087,0.033,1.98,1.176,0.224,2.483,1.627,0.34,0.113,0.831,0.195,0.043,0.377,0.23,0.286,0.127,0.585,0.275,0.527,0.511,1.371,1.707,2.794,0.301,0.602,0,258.631,0.006,1.417,16.888,3.508,0,0.079,55.703,0,367.533
"DOM_D",57.073,1.658,7.4,1.434,579.602,1.076,33.117,15.777,16.474,24.975,0.431,11.975,108.872,31.885,5.954,8.532,2.339,5.835,1.484,8.006,18.358,10.611,20.193,40.969,1.035,0.944,6.386,710.928,32.286,139.854,144.966,25.047,0.817,2.744,13.407,2.491,49.865,15.426,32.606,6.174,28.151,66.673,16.32,11.131,107.093,78.921,40.698,10.395,26.408,0,2295.397,0.139,11.365,614.711,-0.723,0,0,915.583,0,6421.269
"DOM_E",8.151,0.104,0.606,0.084,21.732,0.038,1.651,1.28,2.133,1.722,0.022,0.912,6.929,1.814,0.596,0.359,0.116,0.669,0.173,0.431,0.91,0.617,1.17,2.019,0.063,0.082,0.468,10.345,22.472,3.01,11.857,1.24,0.279,0.262,1.121,0.216,8.123,0.819,0.561,0.267,2.957,4.504,1.564,1.199,18.66,16.251,7.47,1.238,3.812,0,373.464,0.094,19.443,0.476,0.001,0,0,108.631,0,675.188
"DOM_F",58.31,6.663,8.321,0.906,195.659,0.43,12.759,38.222,3.289,6.058,0.146,1.584,24.256,4.609,1.619,1.676,0.619,1.085,0.358,4.901,5.205,4.974,10.681,14.964,0.952,0.452,5.861,214.231,43.645,1514.44,145.982,21.17,1.997,4.143,33.453,2.636,25.09,12.087,48.164,4.207,40.4,414.966,46.379,17.777,368.955,100.186,42.583,7.568,16.011,0,1554.161,1.207,64.882,7675.062,0.004,0,0,0.201,0,12836.147
"DOM_G",614.828,20.867,101.976,1.124,249.73,1.127,169.92,49.861,268.332,82.617,2.343,12.721,164.705,73.509,21.231,17.037,18.026,10.919,2.003,13.501,80.769,29.38,80.098,140.965,2.511,1.893,19.303,129.647,13.239,348.753,533.622,84.98,12.612,69.876,16.095,3.907,143.781,41.935,29.87,12.162,18.905,19.029,20.569,58.351,57.869,26.26,35.296,8.293,17.523,0,5568.399,0.379,21.478,292.879,-0.26,0,0.199,1089.315,0,10926.255
"DOM_H49",18.91,1.445,4.367,0.217,52.627,0.141,26.125,7.073,8.773,2.346,0.156,0.901,18.011,5.763,0.79,0.728,2.573,1.221,0.239,0.945,1.882,1.464,3.434,5.246,0.107,0.099,1.118,12.597,1.015,43.472,27.714,9.408,0.49,1.905,4.289,1.66,4.758,2.126,0.858,0.362,1.771,1.219,1.59,2.031,5.626,3.443,2.399,0.345,1.265,0,846.881,0.054,18.336,7.68,0,0,0.276,274.018,0,1444.29
