"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_J58T60",0.104,0.018,0.022,0,0,0,0,0.246,7.894,1.202,0.314,1.489,0.141,1.406,0.701,0.377,0.271,0.118,0.038,0.307,3.196,0.884,0.786,0.902,0.177,0.354,0.252,3.045,2.834,4.493,235.894,7.966,10.587,20.882,0.56,3.606,37.884,270.524,102.597,24.415,28.944,17.982,117.567,3.648,6.195,42.476,5.642,29.11,15.99,0,583.724,5.386,89.067,125.281,0,21.104,0,0,0,1838.604
"IMP_J61",0.214,0.058,0.115,0,0,0,0,0.456,6.476,2.369,0.614,1.385,0.303,1.189,1,0.678,0.496,0.158,0.058,0.739,5.954,1.148,2.28,2.136,0.253,0.381,0.55,7.07,5.416,12.887,463.67,22.587,22.176,29.908,1.804,13.558,60.161,24.187,652.259,33.022,88.375,44.739,30.339,8.063,16.831,19.032,13.141,15.287,24.737,0,357.974,0.068,4.548,2.667,0,78.671,0,0,0,2082.186
"IMP_J62_63",0.266,0.062,0.098,0,0,0,0,0.876,24.178,4.121,1.039,3.642,0.876,5.131,3.416,1.763,1.482,0.559,0.15,1.813,19.071,3.691,4.575,3.502,0.838,1.247,1.113,29.435,17.704,27.09,991.921,33.746,57.566,101.888,4.288,25.462,68.854,38.265,236.221,443.456,272.719,72.017,96.873,19.133,30.182,48.854,21.496,27.5,30.372,0,65.318,0.715,13.553,443.114,0,6.377,0,0,0,3307.631
"IMP_K",7.729,0.815,1.559,0,0,0,0,11.412,161.483,26.85,6.838,20.619,8.653,28.502,10.873,12.654,8.73,4.059,1.363,9.854,61.309,16.544,21.011,18.343,4.01,4.461,5.49,151.157,73.928,141.535,3695.032,213.179,247.204,471.018,14.399,41.534,306.937,40.447,217.781,69.987,2745.547,1780.784,180.406,48.483,69.49,82.77,42.288,77.476,110.693,0,3852.009,0.018,429.475,12.233,0,75.703,0,0,0,15644.677
"IMP_L",0.04,0.012,0.012,0,0,0,0,0.128,3.043,0.908,0.154,0.444,0.1,0.394,0.208,0.236,0.167,0.06,0.019,0.292,1.458,0.318,0.447,0.473,0.154,0.102,0.194,1.595,1.371,4.742,226.474,5.883,6.5,8.403,0.939,2.771,44.202,3.131,13.58,5.729,18.186,36.295,8.239,2.074,2.23,6.652,3.551,5.386,6.969,0,102.327,1.666,4.263,14.699,0,328.234,0,0,0,875.453
"IMP_M",4.995,0.176,0.449,0,0,0,0,8.794,109.28,18.01,3.356,10.694,3.446,18.129,10.341,8.985,5.611,2.147,0.471,6.58,76.936,11.334,15.975,23.77,4.102,4.964,3.887,83.391,44.915,144.583,2658.31,75.364,109.584,170.943,10.439,96.468,254.176,79.169,245.123,116.99,457.564,314.934,415.92,44.288,57.317,102.848,47.826,78.029,91.113,0,825.655,5.209,116.081,1275.484,0,35.335,0,0,0,8309.489
"IMP_N",2.426,0.493,0.571,0,0,0,0,9.118,67.885,12.16,3.008,9.402,2.223,12.951,6.802,5.474,5.08,1.114,0.352,4.941,33.85,7.247,12.173,12.982,2.903,4.337,3.106,51.445,63.093,128.097,1753.511,194.713,742.616,1218.453,14.265,41.21,272.77,74.182,223.54,85.152,234.013,165.466,118.828,78.345,43.39,119.728,37.825,80.996,54.727,0,111.949,0.76,45.467,8.941,0,62.806,0,0,0,6246.885
"IMP_O",0.023,0.005,0.004,0,0,0,0,0.025,0.855,0.06,0.042,0.051,0.02,0.079,0.03,0.029,0.05,0.026,0.01,0.022,0.155,0.034,0.049,0.06,0.011,0.016,0.013,0.35,0.174,0.441,10.149,0.783,4.373,2.57,0.104,0.207,1.419,0.228,1.06,1.216,1.947,1.073,0.839,0.147,0.198,0.352,0.161,0.23,0.241,0,12.925,0.016,0.43,3.172,0,12.423,0,0,0,58.896
"IMP_P",0.009,0.002,0.002,0,0,0,0,0.056,0.346,0.046,0.013,0.075,0.015,0.074,0.071,0.056,0.018,0.008,0.002,0.017,0.185,0.056,0.063,0.185,0.023,0.031,0.015,0.226,0.142,0.289,8.6,0.444,4.042,4.127,0.078,0.238,0.652,0.247,1.473,1.674,1.362,0.469,2.636,0.147,0.396,0.439,0.279,0.27,0.248,0,4.003,0.009,0.129,14.219,0,278.763,0,0,0,326.973
"IMP_Q",0.006,0,0.001,0,0,0,0,0.006,0.203,0.03,0.006,0.02,0.003,0.021,0.008,0.009,0.009,0.009,0.001,0.016,0.083,0.015,0.029,0.027,0.005,0.008,0.005,0.04,0.039,0.133,1.577,0.14,0.354,0.566,0.016,0.029,0.415,0.049,0.185,0.177,0.17,0.115,0.177,0.027,0.038,0.069,0.04,0.046,0.046,0,3.399,0.003,0.067,1.187,0,70.681,0,0,0,80.307
"IMP_R",0.009,0.002,0.002,0,0,0,0,0.017,0.385,0.047,0.01,0.038,0.007,0.047,0.023,0.019,0.021,0.005,0.002,0.018,0.115,0.023,0.043,0.055,0.012,0.013,0.012,0.153,0.183,0.381,9.206,0.49,1.238,1.92,0.035,0.123,3.44,5.23,0.914,0.465,0.869,0.561,1.076,0.235,0.423,0.915,0.208,14.29,0.857,0,83.563,8.092,50.105,2.142,0,151.578,0,0,0,339.617
"IMP_S",0.005,0,0.001,0,0,0,0,0.006,0.173,0.021,0.008,0.013,0.005,0.024,0.006,0.006,0.03,0.007,0.002,0.008,0.047,0.01,0.015,0.018,0.004,0.01,0.004,0.063,0.043,0.175,2.744,0.293,0.822,1.262,0.039,0.058,0.38,0.058,0.195,0.159,0.213,0.115,0.129,0.029,0.032,0.065,0.032,0.05,0.048,0,3.191,0.003,0.05,0.597,0,81.243,0,0,0,92.515
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",0.112,0.012,0.032,0,0,0,0,0.183,3.933,1.453,0.143,0.955,0.425,0.897,0.217,0.343,0.87,0.245,0.052,0.371,2.386,0.573,0.863,1.81,0.229,0.454,0.198,0.866,1.175,6.467,68.79,5.199,16.797,30.8,0.469,4.785,21.697,3.171,12.613,3.369,11.779,4.691,4.523,1.13,1.277,2.412,1.375,1.993,2.074,0,215.925,0.134,1.776,41.297,0,294.952,0,0,0,778.292
"TXS_INT_FNL",4.838,0.449,1.083,0,0,0,0,6.161,87.225,14.103,3.499,10.585,4.375,14.511,5.957,6.676,4.274,1.966,0.702,5.309,34.578,11.323,13.156,18.611,8.359,4.279,4.556,72.838,37.668,75.069,1958.511,137.602,157.841,544.76,7.826,21.793,525.91,22.094,131.127,37.221,255.019,980.446,95.202,25.524,42.957,45.313,25.484,44.74,68.357,0,6714.665,0.395,491.513,1751.633,0,0,32.821,1086.568,0,15657.472
"TTL_INT_FNL",241.789,21.803,45.527,0,0,0,0,287.523,7683.935,1259.867,580.746,881.359,531.892,1422.507,383.888,647.126,812.885,603.077,317.449,1111.369,8099.638,2054.831,1832.502,1922.597,337.213,600.344,312.249,4827.724,4693.162,13285.977,105781.799,7007.603,19030.435,15121.411,502.457,3372.789,18400.833,3472.43,16902.362,3974.873,20050.217,15813.843,5767.074,1365.16,2173.622,5431.608,2472.114,2870.847,4211.226,0,222243.788,13369.41,51576.719,56445.162,-663.967,4210.39,2525.835,105160.674,0,763389.695
"VALU",209.131,25.032,41.47,0,0,0,0,43.364,4378.242,674.055,579.659,325.211,91.387,376.339,370.491,23.58,154.161,52.825,29.809,161.157,122.654,230.628,127.971,104.258,23.927,42.447,497.384,3316.515,2853.661,13988.454,70589.152,5775.77,2064.145,8422.012,529.271,979.134,11100.637,1086.709,11207.047,3670.089,64902.917,49497.137,6000.498,6335.765,19697.111,27782.422,14274.324,2246.911,4985.96,4190.305,0,0,0,0,0,0,0,0,0,344181.127
"OUTPUT",450.92,46.834,86.998,0,0,0,0,330.887,12062.178,1933.922,1160.404,1206.57,623.279,1798.846,754.379,670.706,967.046,655.903,347.258,1272.526,8222.292,2285.459,1960.473,2026.855,361.139,642.791,809.634,8144.239,7546.823,27274.431,176370.951,12783.373,21094.58,23543.423,1031.728,4351.924,29501.47,4559.139,28109.409,7644.962,84953.134,65310.981,11767.571,7700.925,21870.733,33214.03,16746.439,5117.759,9197.187,4190.305,0,0,0,0,0,0,0,0,0,652702.81
