"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C31T33",59.461,7.536,6.066,0,0,6.238,8.94,1.097,79.339,68.828,18.185,34.764,28.17,25.926,5.6,16.588,31.545,25.807,4.908,41.388,14.392,15.756,19.886,48.908,1.89,6.538,160.183,191.195,42.029,108.149,116.785,61.802,9.119,104.708,41.667,3.036,56.54,4.899,20.006,18.46,20.957,14.47,55.25,46.479,36.103,22.202,190.818,30.325,18.503,0,1243.906,0.527,35.433,688.481,40.575,0,195.541,2662.236,0,6818.137
"DOM_D",342.216,19.504,20.008,0,0,68.881,69.659,2.78,840.419,388.68,82.541,490.815,443.891,403.941,38.114,216.211,430.044,304.034,76.593,261.024,72.366,79.03,69.236,231.38,6.636,22.158,119.262,7633.451,355.586,218.794,1357.785,329.216,4.142,17.765,215.026,24.428,1168.364,43.909,182.509,89.834,156.412,253.766,221.568,144.925,299.985,224.714,731.836,200.71,172.162,0,3476.314,0.091,2.261,107.602,0.431,0,0.748,300.699,0,23034.455
"DOM_E",67.205,2.289,4.347,0,0,10.358,7.094,1.084,166.697,45.398,15.811,238.187,51.461,43.615,7.512,23.896,50.54,280.006,77.863,49.535,8.323,11.271,13.851,26.742,1.223,5.687,18.669,298.33,1224.108,87.748,253.629,27.506,2.253,5.507,35.889,4.801,228.86,4.35,8.404,10.332,25.754,64.406,60.441,41.458,226.242,62.827,291.876,36.268,31.89,0,1378.032,0.073,122.888,30.515,0.032,0,1.572,26.746,0,5821.4
"DOM_F",139.178,41.577,9.031,0,0,10.575,10.337,3.016,66.561,32.631,11.926,23.424,43.32,22.844,4.266,16.89,52.161,21.698,6.976,63.774,8.608,15.159,15.099,34.68,2.504,4.247,79.891,822.228,205.005,5623.103,546.193,110.698,4.642,12.287,244.281,10.579,242.746,14.193,112.693,26.759,94.726,1313.904,319.765,107.723,515.184,116.624,309.338,57.385,48.371,0,234.325,0.107,234.739,19932.724,0.348,0,28.861,54.42,0,32084.323
"DOM_G",819.348,110.668,34.404,0,0,38.193,35.676,4.797,2238.558,1227.093,327.982,580.364,400.003,715.234,150.495,516.536,392.356,244.75,43.449,555.104,348.842,268.732,263.752,1008.295,22.991,71.133,418.397,639.103,216.345,1666.915,1801.872,686.067,49.155,332.015,227.86,32.549,1128.058,90.626,181.942,227.285,176.884,155.416,432.947,452.563,239.941,102.318,1026.497,144.783,126.204,0,14503.445,6.129,515.872,2812.86,3.649,0,784.448,11274.228,0,50875.129
"DOM_H49",107.318,41.294,4.646,0,0,17.17,33.811,2.906,379.696,100.068,64.1,108.518,137.837,94.044,17.106,56.002,139.263,52.888,11.427,86.963,31.274,36.02,34.298,112.98,2.234,8.391,60.908,208.849,55.032,219.286,994.987,504.101,7.636,23.544,340.527,71.189,110.346,17.568,21.284,22.279,48.465,20.418,104.313,87.122,70.532,41.335,168.876,24.74,33.118,0,1346.196,0.168,517.865,87.196,0.02,0,1235.397,3334.428,0,11457.978
"DOM_H50",4.949,3.287,1.117,0,0,0.417,1.093,0.057,16.083,6.543,3.786,5.361,22.367,6.179,0.848,4.064,4.51,3.516,0.924,5.996,2.726,3.1,2.388,8.647,0.215,0.775,3.802,12.378,1.027,13.373,46.308,10.024,44.646,1.639,38.532,0.566,5.532,0.494,0.954,1.005,0.967,0.786,4.45,4.303,2.25,0.631,5.22,0.96,0.81,0,99.799,0.051,22.477,0.568,0,0,250.99,398.304,0,1081.798
"DOM_H51",17.876,3.993,0.757,0,0,0.801,0.935,0.121,47.037,17.72,12.519,15.011,33.986,16.063,2.684,12.064,11.69,4.919,1.524,13.482,8.781,8.679,6.972,25.232,0.582,1.951,12.879,30.26,5.063,49.135,36.212,9.524,1.182,38.516,17.414,2.788,21.396,2.21,4.127,6.764,7.772,3.338,14.211,15.205,7.876,2.716,20.165,3.196,3.416,0,19.061,0.053,12.469,14.104,0,0,961.47,3976.094,0,5563.996
"DOM_H52",59.127,18.65,7.795,0,0,7.659,8.839,1.546,226.58,64.069,48.384,71.891,103.368,51.965,9.968,32.966,60.221,27.635,5.465,60.895,22.278,27.334,23.762,96.042,1.915,7.567,45.235,91.18,28.674,177.493,1048.962,459.001,114.915,676.431,1085.293,27.467,75.052,8.833,22.39,19.491,19.345,13.962,67.597,56.767,39.207,7.694,41.398,15.463,13.757,0,834.112,0.137,869.411,179.987,0.01,0,29.183,2685.691,0,9800.06
"DOM_H53",6.045,0.688,0.411,0,0,0.418,0.509,0.134,7.986,7.005,1.587,5.37,1.523,2.453,1.191,1.914,2.144,0.794,0.251,3.223,1.273,1.652,2.357,4.323,0.137,0.475,4.01,26.65,5.026,10.323,210.066,10.523,0.47,3.989,25.507,153.59,30.904,9.396,27.758,14.572,115.563,11.555,53.871,24.795,42.415,9.794,37.482,9.735,17.102,0,62.551,0.012,5.071,1.502,3.069,0,14.806,341.364,0,1337.332
"DOM_I",12.762,6.02,1.438,0,0,9.16,6.182,0.825,57.165,37.204,9.367,15.617,19.581,25.161,8.579,15.076,13.431,8.388,2.582,27.706,9.411,16.275,13.616,19.455,1.049,3.376,27.439,71.759,28.682,98.641,399.782,92.825,10.142,116.27,118.835,11.732,209.169,24,42.807,97.586,168.04,30.053,294.331,293.953,162.356,78.326,281.94,87.099,93.443,0,12906.235,52.733,114.042,7.266,0,0,9648.833,0.033,0,25907.777
"DOM_J58T60",3.499,0.691,0.24,0,0,0.585,0.485,0.142,25.565,8.709,2.04,8.215,3.181,6.234,2.471,2.931,3.176,1.657,0.582,4.201,3.101,4.249,2.347,6.381,0.244,1.263,6.087,17.621,4.716,18.015,115.678,10.167,0.861,7.359,10.283,2.326,60.879,403.594,112.11,55.626,31.666,15.233,416.46,33.137,29.699,36.723,40.634,59.514,25.1,0,367.305,6.079,171.114,486.408,0.02,0,54.638,487.039,0,3178.277
"DOM_J61",12.559,3.71,2.154,0,0,1.594,2.62,0.485,35.871,28.124,6.643,14.968,11.192,9.088,6.154,8.236,9.971,4.002,1.679,17.205,10.222,9.846,11.516,27.242,0.576,2.311,21.876,70.77,15.53,74.547,376.91,49.33,3.99,20.412,55.048,15.038,142.523,41.016,936.585,131.841,179.221,56.6,188.816,109.079,132.644,30.526,162.604,41.262,48.979,0,2602.412,0.214,17.938,48.583,2.249,0,332.236,628.126,0,6774.873
"DOM_J62_63",12.074,2.906,1.35,0,0,2.786,3.954,0.616,93.11,40.905,8.708,34.655,23.259,28.175,14.699,16.25,21.489,10.038,3.031,31.121,25.785,22.934,17.023,32.004,1.38,5.264,31.727,201.427,36.491,99.152,538.174,52.835,7.399,47.427,93.205,21.602,114.662,56.248,222.385,1372.564,387.701,62.022,411.008,181.749,168.985,54.427,189.326,50.512,44.963,0,42.372,0.374,2.235,2662.224,0.17,0,7.76,3529.782,0,11144.423
"DOM_K",220.264,25.647,15.763,0,0,20.907,14.19,5.522,403.74,169.58,38.862,132.987,167.2,103.484,32.674,75.274,91.034,46.547,19.028,115.938,51.511,71.099,56.768,116.88,4.586,15.345,108.343,711.599,105.954,359.935,1580.697,284.685,27.346,166.924,239.817,27.146,402.522,41.587,148.239,174.534,2635.318,1055.791,571.467,311.429,260.077,70.138,276.965,117.395,127.418,0,5511.739,5.629,228.398,269.091,4.019,0,351.58,1141.238,0,19331.848
