"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C16",24.241,10.23,0.019,0,2.193,0,1.527,0.024,136.96,9.443,590.876,18.933,1.824,25.149,32.669,24.172,25.556,17.477,8.554,33.79,7.65,4.806,43.798,3.553,18.553,2.759,124.874,3.393,1.991,1088.885,85.595,9.399,0.436,1.083,31.675,0.821,23.651,10.436,4.796,15.479,7.388,235.328,33.387,202.539,11.642,9.208,20.932,3.993,46.281,0,470.335,0.003,0.649,133.182,10.682,15.583,0,0,0,3648.398
"IMP_C17_18",13.174,0.054,2.054,0,6.806,0,0.159,0.29,925.484,4.242,8.961,1568.656,2.554,80.892,49.044,37.65,26.745,8.285,5.416,28.778,12.975,13.667,75.092,4.504,3.951,3.244,49.617,7.346,6.658,60.336,147.868,9.74,6.814,1.736,13.002,1.164,33.082,208.019,11.795,37.591,27.396,19.843,81.793,241.208,59.143,53.557,215.568,15.536,21.482,0,1120.526,0.089,1.261,23.16,1.784,52.762,0,0,0,5412.553
"IMP_C19",488.125,0.847,19.694,0,11.709,0,5.094,1.68,158.93,18.844,10.079,33.925,1640.89,1902.383,25.886,73.052,53.302,23.247,6.45,50.187,24.046,114.384,44.954,2.708,9.242,4.703,103.743,351.143,45.583,599.724,482.471,896.639,527.818,911.05,149.815,29.095,49.284,13.626,2.738,77.518,89.764,76.544,221.201,401.85,127.317,92.598,90.532,86.039,81.96,0,4339.115,0.013,3.01,19.344,4.232,93.339,0,0,0,14691.465
"IMP_C20",664.066,0.489,2.734,0,3.099,0,16.814,0.176,336.709,275.269,54.078,334.087,302.24,12562.858,320.497,1203.822,93.863,21.147,12.887,82.737,303.694,107.745,60.808,13.21,29.801,9.089,287.133,34.046,64.729,606.74,187.71,27.682,14.1,22.206,6.205,2.907,9.003,45.243,1.672,11.71,6.894,61.335,456.841,172.349,77.171,56.348,552.963,20.322,137.787,0,2936.315,0.023,149.531,54.534,4.384,38.566,0,0,0,22858.368
"IMP_C21",68.511,0.04,0.106,0,0.431,0,0.583,0.089,103.588,9.129,2.701,13.22,11.229,430.107,1037.186,40.194,4.029,1.637,0.678,5.35,17.078,4.803,8.346,1.058,1.84,0.857,11.734,2.109,2.789,32.472,51.881,2.919,1.579,1.023,1.405,0.714,3.768,7.827,1.006,13.884,8.469,4.167,297.195,25.399,307.207,22.513,1346.323,2.047,9.82,0,1037.9,0.012,1669.045,106.04,1.906,24.045,0,0,0,6759.989
"IMP_C22",127.928,0.073,0.116,0,10.344,0,2.435,1.164,819.051,24.803,134.68,152.674,11.675,320.442,154.351,497.818,239.291,25.763,21.319,173.536,32.231,116.628,329.692,93.674,71.549,64.253,206.419,15.079,16.185,1831.646,378.68,120.029,8.616,2.72,36.482,7.062,17.717,32.517,9.319,26.609,14.812,182.065,189.797,219.892,32.483,20.882,233.037,14.184,70.003,0,1433.961,0.029,3.137,290.865,23.293,4.719,0,0,0,8867.729
"IMP_C23",27.177,0.023,0.096,0,0.238,0,10.617,0.158,145.117,2.396,11.42,3.704,4.693,73.692,15.098,10.514,333.636,8.637,2.192,18.37,9.712,35.49,15.569,3.718,6.366,2.115,23.329,10.082,2.836,1897.605,18.82,5.76,1.418,1.951,1.561,0.339,13.572,2.406,1.333,3.118,1.551,145.17,19.021,52.731,18.419,9.158,26.782,6.58,10.987,0,438.64,0.008,2.736,104.423,8.199,3.308,0,0,0,3572.592
"IMP_C24A",5.465,0.023,0.059,0,0.168,0,0.046,0.024,1.774,11.021,8.907,1.268,3.146,44.207,0.188,44.969,92.338,1347.457,64.877,2909.739,77.207,211.976,1115.9,109.043,93.769,32.61,166.109,1.027,4.928,2478.63,118.367,2.487,1.574,2.42,0.585,0.14,0.312,1.078,0.104,1.61,1.567,75.314,22.414,4.161,3.144,36.519,0.457,0.331,10.541,0,17.253,0,11.186,16.53,1.129,0.636,0,0,0,9156.734
"IMP_C24B",2.047,0.004,0.006,0,0.032,0,0.04,0.004,2.811,4.462,2.963,1.767,0.587,69.864,0.487,22.962,19.221,153.619,410.331,554.45,74.08,229.686,198.592,24.116,16.645,10.906,55.907,0.205,1.859,279.019,51.641,0.301,0.044,0.084,0.068,0.008,0.107,0.154,0.108,0.101,0.045,23.371,6.668,0.534,1.636,8.995,1.416,0.083,4.347,0,98.599,0,0.126,46.907,3.736,0.916,0,0,0,2386.664
"IMP_C25",22.448,0.789,0.132,0,3.416,0,2.854,0.304,470.268,3.682,59.412,8.475,5.878,117.89,10.005,40.128,10.987,21.877,4.821,1222.024,42.224,23.816,863.106,61.167,241.157,87.837,762.267,30.631,19.286,2329.79,203.2,12.861,2.082,2.739,4.878,0.351,9.642,7.488,4.297,12.173,4.33,62.074,169.383,20.307,194.419,34.128,24.825,5.649,12.164,0,764.033,0.016,2.876,787.22,61.544,5.887,0,0,0,8875.237
"IMP_C26",11.621,0.184,0.579,0,2.902,0,0.741,0.201,28.763,1.653,2.566,5.099,3.61,48.073,3.597,6.003,2.999,5.728,1.769,26.275,527.513,45.29,223.527,14.931,39.153,16.823,42.068,8.145,3.41,167.756,103.784,5.619,6.848,3.822,6.908,1.533,12.175,13.302,98.12,234.413,20.552,11.888,107.029,63.155,30.261,14.046,108.627,10.624,8.575,0,2270.254,0.016,440.593,2874.914,209.75,31.468,0,0,0,7929.256
"IMP_C27",22.395,0.207,0.128,0,8.848,0,6.123,2.486,100.536,3.058,4.524,11.797,5.845,34.132,5.96,7.611,6.733,7.972,3.176,191.296,146.802,882.839,448.802,33.755,276.662,139.82,148.365,28.476,20.093,1630.795,292.281,18.114,22.876,3.805,19.583,0.854,19.11,17.214,368.564,27.63,10.429,36.893,180.067,118.349,79.256,40.632,64.802,25.517,17.753,0,2395.521,0.015,36.097,628.825,49.466,14.964,0,0,0,8667.854
"IMP_C28",42.518,0.515,1.805,0,3.643,0,3.238,1.276,64.113,2.402,4.98,10.903,13.827,65.16,6.721,15.422,7.255,12.528,3.381,170.575,148.033,100.12,4320.48,133.939,241.58,90.028,444.333,35.187,6.747,911.201,403.287,14.294,5.713,7.331,6.684,0.863,13.363,10.483,24.228,20.67,9.476,9.646,182.766,42.634,34.376,9.83,27.427,10.374,8.954,0,640.676,0.04,8.093,5848.28,456.903,6.17,0,0,0,14664.467
