"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C16",6.611,0.002,0.004,0.153,0.003,14.597,0.108,0.002,6.952,1.092,126.511,8.475,0.017,5.341,0.003,6.413,5.841,0.6,2.32,1.548,0,1.173,0.002,7.454,0.459,0.567,75.279,0.205,0.217,447.091,12.565,0.022,0,0.001,0.003,0,0.924,0.002,0.006,0,0.025,21.181,3.053,0.287,47.246,0.175,1.048,0.085,14.547,0,2.328,0,0.007,0.251,0.173,0,0.313,147.251,0,970.533
"DOM_C17_18",28.513,0.003,0.424,0.061,0.028,3.594,0,0.117,278.146,10.471,2.165,733.07,0.571,23.664,4.889,19.103,29.016,0.668,0.451,2.884,1.033,9.145,0.832,2.739,0.103,1.25,31.598,0.062,1.333,13.99,87.887,2.83,0.005,0.077,7.662,0.278,33.701,111.094,66.151,0.889,117.854,6.763,124.529,82.74,196.521,102.699,33.036,9.635,55.579,0,671.449,0,0.152,0.172,-0.683,0,1.149,200.676,0,3112.769
"DOM_C19",47.199,2.536,178.86,2.3,12.027,577.059,4.921,9.692,438.877,20.753,6.687,29.709,501.052,69.85,0.807,9.563,111.547,100.908,105.563,24.121,0.146,6.075,4.049,6.464,0.202,1.551,62.183,178.379,14.962,240.229,145.666,2745.546,34.745,270.738,212.355,15.453,64.145,2.031,17.107,0.079,11.748,0.166,62.417,37.696,255.185,14.721,33.836,5.228,48.74,0,1811.842,0,0.383,3.994,0.48,0,3.746,1559.938,0,10126.255
"DOM_C20",389.267,0.042,0.851,0.427,1.971,109.419,2.491,0.181,159.441,65.47,16.644,29.783,65.971,386.069,34.418,294.952,37.357,15.177,17.778,16.059,0.651,16.664,0.681,13.703,0.426,1.259,80.216,0.404,3.554,60.656,9.835,0.102,0,0.004,10.008,0.001,25.184,1.958,5,0.146,5.252,12.269,8.025,18.418,33.31,5.144,36.515,3.509,64.431,0,1060.815,0,0.251,0.555,-3.911,0,0.574,1422.248,0,4541.623
"DOM_C21",28.586,0,0.002,0.016,0.004,0.229,0.004,0.001,12.909,0.076,0.026,0.048,0.106,1.757,23.636,0.899,0.063,0.025,0.031,0.027,0.001,0.027,0.002,0.022,0.001,0.008,0.186,0.001,0.006,0.144,1.057,1.883,0.028,0.005,0.322,0.03,1.082,0.005,0.019,0,0.041,0.02,4.313,0.035,18.16,0.965,275.687,0.145,1.231,0,276.328,0,1.176,0.043,-2.563,0,0.281,108.384,0,757.518
"DOM_C22",15.507,0.058,2.523,0.491,5.77,61.992,1.232,3.369,455.412,39.068,0.295,36.93,4.348,127.492,24.623,181.01,9.933,1.228,18.797,7.422,0.371,29.253,1.052,20.811,0.462,7.134,101.708,1.514,0.227,371.488,79.126,283.123,0.172,0.002,4.197,0.092,35.466,4.757,0.315,0.009,8.146,8.17,13.754,11.259,72.766,12.16,14.643,2.772,31.679,0,237.478,0,0.542,13.428,-1.063,0,0.064,843.668,0,3208.243
"DOM_C23",22.635,0.004,0.109,0.244,0.152,89.165,4.962,0.608,215.591,0.786,6.303,1.994,1.004,35.208,7.716,4.642,328.304,67.803,7.932,1.801,0.156,2.369,0.431,10.966,0.456,1.341,39.468,9.677,20.98,2753.552,17.448,6.35,0.338,2.454,2.434,0.032,31.078,0.14,1.039,0.01,1.61,38.237,8.496,2.34,278.446,1.625,4.259,0.67,30.26,0,70.864,0,0.005,64.959,0,0,0.014,359.809,0,4559.277
"DOM_C24A",2.915,0.051,0.749,0.576,19.729,22.215,0.341,1.17,11.484,0.68,0.307,0.386,42.033,1.605,0.096,0.623,5.024,46.568,2.301,475.456,3.568,10.015,51.831,21.832,3.639,24.169,58.883,4.921,2.226,1021.652,11.029,3.541,0.002,0.012,1.299,0.183,2.082,0.122,0.846,0.012,0.648,8.241,7.007,1.083,12.519,0.623,0.774,0.475,1.659,0,48.079,0,0.007,70.61,0,0,0.062,214.65,0,2222.61
"DOM_C24B",24.251,0.005,0.07,0.041,2.278,11.712,0.173,0.143,11.326,2.995,1.05,2.148,4.309,27.003,2.193,19.091,5.709,9.862,172.058,43.381,0.471,100.598,2.598,10.695,0.103,0.966,15.042,0.666,1.269,22.983,1.586,0.314,0.001,0.005,0.771,0.001,1.527,0.143,0.603,0.012,0.869,1.009,2.053,1.212,11.077,0.377,2.482,0.376,4.345,0,68.827,0,2.54,36.594,0,0,0.036,5999.404,0,6631.358
"DOM_C25",36.608,3.251,7.206,1.419,22.01,179.131,0.158,37.699,329.014,8.034,6.879,8.434,48.146,46.427,0.59,11.732,12.527,37.465,18.861,171.411,1.971,42.835,55.816,94.224,4.466,21.346,109.729,15.331,1.787,654.768,36.253,1.036,0.039,0.147,4.252,0.002,23.679,0.515,25.363,0.019,1.673,17.717,13.944,29.171,60.911,1.773,7.412,6.655,37.882,0,405.586,0,0.245,898.433,0,0,0.048,311.741,0,3873.771
