"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_C28",2.283,0.88,0.614,0.172,0.034,0.051,0.999,0.208,6.078,2.367,2.195,2.293,2.208,1.056,0.996,2.774,5.515,0.92,0.417,14.422,2.469,12.673,45.118,2.942,5.537,0.69,29.851,19.313,2.588,40.464,17.989,3.887,0.388,0.269,2.343,0.209,2.394,0.673,1.636,1.883,1.633,0.87,8.333,5.848,5.865,0.908,3.771,2.362,1.762,0,36.505,0.013,2.725,709.968,651.66,0.465,0,0,0,1672.484
"IMP_C29",1.535,2.485,0.547,0.029,0.011,0.035,0.671,0.082,4.217,1.763,1.451,1.198,0.911,0.614,0.64,3.032,4.902,0.516,0.454,7.899,2.08,9.838,13.933,83.985,1.995,1.402,22.721,10.384,3.602,26.265,182.158,67.151,2.679,1.612,10.764,0.779,1.68,0.852,1.512,2.101,1.61,1.136,8.809,14.788,8.202,1.497,3.05,3.599,2.319,0,348.295,0.012,1.597,666.838,614.388,1.963,0,0,0,2158.592
"IMP_C301",0.002,0.001,0.039,0,0,0,0.001,0,0.007,0.002,0.003,0.002,0.005,0.001,0.001,0.003,0.004,0.002,0,0.032,0.009,0.014,0.034,0.011,4.378,0.056,0.284,0.016,0.003,0.052,0.051,0.053,0.647,0.063,0.074,0.001,0.003,0.001,0.004,0.003,0.002,0.002,0.013,0.017,0.395,0.002,0.005,0.009,0.01,0,1.797,0,0.002,8.629,7.957,0.005,0,0,0,24.704
"IMP_C302T309",0.02,0.09,0.498,0.004,0,0.001,0.007,0.003,0.1,0.014,0.028,0.009,0.04,0.009,0.005,0.025,0.037,0.012,0.006,0.418,0.061,0.319,0.474,0.689,5.599,11.147,11.917,0.165,0.034,0.502,3.357,8.661,1.204,4.3,0.989,0.025,0.034,0.005,0.011,0.044,0.04,0.018,0.318,1.232,8.938,0.046,0.453,0.135,0.409,0,40.629,0,0.035,122.173,112.742,0.036,0,0,0,338.07
"IMP_C31T33",3.118,0.936,1.558,0.046,0.022,0.025,0.685,0.117,7.093,11.94,5.01,3.8,1.635,1.635,2.374,3.227,4.253,0.746,0.404,7.343,2.428,5.92,5.675,0.921,2.748,0.331,48.979,16.834,4.947,45.112,32.455,8.271,1.295,1.205,6.623,1.045,14.766,2.339,3.228,4.18,10.8,3.506,26.205,15.146,23.992,13.656,72.145,29.395,13.16,0,383.013,0.004,53.246,179.458,168.106,9.263,0,0,0,1266.363
"IMP_D",6.074,0.575,1.108,0.18,0.05,0.075,2.098,0.088,14.091,3.807,3.748,7.397,9.562,3.286,1.605,3.902,13.178,2.564,1.143,7.544,1.12,3.559,3.003,0.515,0.921,0.206,5.415,263.896,8.813,7.834,49.343,11.785,0.268,0.149,6.74,0.873,30.426,2.428,5.644,3.187,5.916,7.17,9.353,6.229,21.09,7.907,13.81,13.474,8.555,0,233.217,0.006,8.754,2.175,1.686,0.523,0,0,0,828.063
"IMP_E",0.855,0.035,0.084,0.003,0.001,0.001,0.042,0.003,1.955,0.342,0.286,0.375,0.365,0.349,0.187,0.567,0.475,0.062,0.033,0.463,0.087,0.32,0.245,0.045,0.071,0.014,0.358,1.942,0.149,1.538,1.328,0.242,0.03,0.018,0.162,0.018,1.811,0.088,0.102,0.152,0.152,0.137,0.508,0.271,0.421,0.136,0.461,0.268,0.221,0,11.178,0.003,0.466,1.149,0.923,0.154,0,0,0,31.652
"IMP_F",0.892,0.096,0.123,0.014,0.007,0.005,0.288,0.053,2.839,0.868,1.024,0.732,0.625,0.418,0.414,1.334,4.055,0.233,0.092,2.43,0.325,1.261,1.317,0.253,0.347,0.07,1.711,2.158,0.381,15.832,4.14,1.268,0.185,0.129,0.755,0.084,1.37,0.197,0.302,0.531,0.433,0.585,2.264,0.839,1.323,0.255,1.103,0.536,0.475,0,12.377,0.014,4.09,4.508,3.766,3.214,0,0,0,84.939
"IMP_G",93.479,4.784,11.283,0.349,0.071,0.166,4.339,0.48,209.698,99.924,34.633,53.554,64.186,42.359,49.687,69.302,52.031,12.77,5.332,91.062,19.628,54.868,49.582,17.377,13.333,3.424,72.34,104.206,17.569,234.153,200.118,82.587,12.964,10.444,23.279,3.143,146.148,11.148,12.115,16.074,14.375,10.993,58.226,38.716,54.289,14.507,167.325,32.854,28.993,0,1501.822,0.235,199.248,409.524,368.762,54.216,0,0,0,4958.075
"IMP_H49",7.132,1.487,0.83,0.119,0.024,0.032,1.502,0.121,20.272,5.24,6.274,5.85,19.245,2.947,2.552,5.2,10.867,2.46,0.746,14.719,1.879,7.183,6.841,1.368,1.712,0.494,9.029,27.942,2.819,37.779,50.334,23.338,1.067,0.534,13.634,3.091,11.412,1.576,1.405,1.592,2.878,1.519,8.677,6.923,8.679,2.705,10.67,3.99,3.68,0,144.516,0.019,179.125,34.628,31.487,71.7,0,0,0,823.847
