"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_I",1.546,0.029,0.024,0,0.17,0.559,0.686,0.008,6.451,0.178,0.797,0.452,0.016,0.398,1.906,0.459,1.347,0.046,0.111,1.734,0.101,0.292,0.216,0.033,0,0.002,0.765,5.473,2.108,25.229,14.472,2.163,0.756,0.597,24.844,0.702,33.676,14.227,3.928,38.255,98.549,1.478,25.404,14.35,6.887,8.442,14.148,8.776,5.366,0,1462.862,3.862,25.211,1.294,0.02,0,848.451,10.919,0,2720.776
"DOM_J58T60",2.616,0.018,0.021,0,0.099,0.286,0.227,0.008,13.113,0.348,1.32,2.408,0.017,0.64,2.714,0.602,2.061,0.071,0.221,1.998,0.28,0.613,0.244,0.072,0,0.006,1.24,10.832,2.539,19.811,32.283,1.313,0.47,0.173,11.306,1.072,38.436,747.278,12.211,125.983,146.404,4.114,237.5,10.706,8.484,40.623,21.964,18.898,9.79,0,112.395,0.048,2.477,141.955,0.01,0,7.368,1465.585,0,3263.271
"DOM_J61",1.008,0.014,0.025,0,0.095,0.061,0.169,0.003,2.526,0.097,0.382,0.321,0.006,0.092,0.914,0.196,0.729,0.014,0.052,0.774,0.082,0.124,0.128,0.033,0,0.001,0.417,4.402,0.869,11.397,11.821,0.867,0.215,0.068,7.492,0.635,17.776,11.792,61.077,36.96,85.781,2.627,13.905,5.617,4.073,2.425,8.448,3.516,2.346,0,258.148,0,0.001,0.008,0.63,0,27.723,195.241,0,784.122
"DOM_J62_63",0.096,0.001,0.003,0,0.007,0.01,0.017,0,0.456,0.012,0.037,0.062,0.001,0.018,0.09,0.026,0.095,0.003,0.007,0.096,0.018,0.017,0.01,0.003,0,0.001,0.051,0.448,0.095,1.064,1.255,0.061,0.121,0.012,0.683,0.035,1.822,8.613,0.559,32.409,5.487,0.242,3.296,0.457,0.235,0.59,0.671,0.392,0.224,0,9.578,0.011,0.235,1.746,17.714,0,1.39,4786.893,0,4877.476
"DOM_K",1,0.005,0.056,0,0.042,0.057,0.069,0.002,1.963,0.05,0.162,0.151,0.007,0.122,0.293,0.189,0.568,0.026,0.09,0.669,0.039,0.089,0.081,0.037,0.012,0.018,0.487,2.219,0.31,5.155,2.547,0.343,3.61,0.235,2.875,0.049,2.34,1.103,0.415,1.97,123.602,3.376,1.57,0.738,1.293,0.257,0.741,0.413,0.262,0,16.096,0.001,5.62,7.065,20.004,0,1.493,7124.29,0,7336.277
"DOM_L",1.358,0.023,0.021,0,0.158,0.142,0.368,0.006,9.354,0.301,0.765,0.862,0.017,0.24,1.481,0.547,1.947,0.044,0.138,2.526,0.156,0.277,0.198,0.056,0,0.002,1.235,7.806,1.357,34.005,68.744,1.816,0.487,0.144,32.404,1.028,105.862,23.116,9.228,54.192,130.099,17.397,26.284,11.208,4.342,7.05,18.031,10.289,6.433,0,2215.001,1.007,0.035,0.129,0.12,0,97.702,32.043,0,2939.577
"DOM_M",13.083,0.043,0.111,0,0.657,0.864,1.453,0.053,54.099,0.965,2.403,2.509,0.086,1.739,10.295,3.133,10.179,0.257,0.516,9.058,1.451,1.133,0.942,0.404,0.002,0.014,3.463,60.987,7.351,115.332,81.961,3.421,1.527,0.484,54.986,1.064,102.298,85.316,23.06,119.29,427.557,16.741,212.692,35.579,10.959,11.568,33.985,18.503,9.546,0,48.256,0.149,36.116,56.804,8.399,0,14.602,1593.68,0,3311.124
"DOM_N",5.693,0.054,0.061,0,0.616,0.723,1.279,0.03,16.602,0.285,1.103,1.151,0.029,0.548,3.522,0.967,4.358,0.068,0.183,3.014,0.243,0.476,0.404,0.113,0,0.006,1.328,21.045,5.419,58.245,27.793,3.376,2.379,0.862,36.771,1.29,40.062,34.988,11.009,63.55,118.807,8.001,31.242,28.959,7.318,9.196,17.323,11.165,3.219,0,64.359,0.04,1.036,0.219,0.73,0,20.308,319.725,0,991.293
"DOM_O",3.309,0.014,0.025,0,0.084,0.234,0.248,0.006,9.13,0.093,0.857,0.904,0.012,0.246,0.743,0.429,2.005,0.424,0.906,8.44,0.098,0.323,0.577,0.116,0,0.005,0.792,7.838,18.577,40.655,5.279,0.577,0.555,0.03,4.423,0.124,10.94,2.577,0.791,2.757,10.913,1.802,3.147,1.486,3.561,1.922,5.596,4.001,1.07,0,87.379,15.168,2101.472,12.787,-0.26,0,7.875,30.347,0,2413.411
"DOM_P",0.311,0.006,0.008,0,0.025,0.034,0.076,0.001,1.265,0.028,0.097,0.08,0.004,0.04,0.335,0.065,0.285,0.009,0.03,0.307,0.025,0.051,0.034,0.007,0,0.001,0.143,1.452,0.33,3.503,4.637,0.258,0.703,0.049,4.256,0.092,6.544,2.805,1.353,8.608,18.081,1.041,3.925,1.858,1.593,6.883,2.812,1.21,0.626,0,415.028,0.47,1071.61,4.328,-0.08,0,64.643,23.59,0,1655.475
"DOM_Q",0.049,0.001,0.001,0,0.002,0.003,0.004,0,0.133,0.002,0.01,0.007,0,0.004,0.026,0.01,0.048,0.001,0.002,0.035,0.002,0.004,0.003,0.001,0,0,0.01,0.083,0.032,0.308,0.256,0.043,0.024,0.009,0.518,0.009,0.382,0.191,0.03,0.23,0.708,0.025,0.121,0.064,0.423,0.12,13.578,0.066,0.083,0,233.512,69.476,1223.197,0.062,-0.01,0,31.714,2.852,0,1578.462
