"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_B08",8.156,0.291,0.475,4.568,19.032,13.271,103.562,2.4,10.166,6.844,0.911,7.843,10.961,72.494,0.441,18.746,234.522,3.841,5.127,5.742,1.635,3.215,1.212,1.546,0.177,1.34,4.5,6.998,1.955,791.525,2.77,0.592,0.213,0.242,0.121,0.019,1.213,0.066,0.025,0.036,0.035,2.009,0.067,1.016,5.268,0.645,0.196,0.031,0.433,0,33.637,0.026,0.04,1.764,0.214,0.032,0,0,0,1394.209
"IMP_B09",0.214,0.014,0.125,2.383,86.479,2.983,5.766,3.965,0.605,0.233,0.063,0.399,8.963,1.019,0.015,0.414,1.458,0.077,0.187,0.342,0.118,0.136,0.115,0.153,0.016,0.188,0.093,2.076,0.059,6.862,0.705,0.194,0.135,0.159,0.071,0.019,0.169,0.028,0.032,0.032,0.043,0.07,0.018,0.087,0.369,0.158,0.028,0.009,0.077,0,2.438,0.015,0.051,64.206,0.04,0.018,0,0,0,194.694
"IMP_C10T12",538.297,1.213,31.104,1.321,9.251,2.278,4.588,0.397,1986.439,48.925,2.89,17.832,3.904,99.871,6.089,29.892,7.003,0.289,0.645,4.923,3.757,3.646,2.117,3.098,0.371,3.646,6.99,2.134,2.36,40.273,111.002,3.479,5.27,2.363,1.32,0.458,1313.039,2.376,1.233,1.69,1.839,3.545,0.724,3.973,51.027,59.919,14.654,3.088,19.445,0,9411.684,10.568,179.635,14.14,2.875,15.156,0,0,0,14100.043
"IMP_C13T15",9.216,1.087,8.25,1.811,11.513,3.317,2.635,0.428,17.464,4289.277,6.971,76.836,1.207,41.978,1.373,126.262,13.671,0.244,0.453,14.14,7.691,8.88,7.108,66.69,3.527,31.29,130.934,1.049,1.771,96.119,75.348,1.617,0.911,0.973,0.895,0.478,31.634,0.696,0.396,0.571,0.763,2.392,0.913,5.578,38.174,11.693,7.336,1.883,64.746,0,2309.27,1.761,0.146,228.509,33.54,5.228,0,0,0,7808.64
"IMP_C16",1.838,0.655,0.118,0.563,1.552,0.601,0.508,0.064,4.586,3.057,95.753,13.09,0.206,3.708,0.114,4.4,2.668,0.046,0.155,3.625,1.281,2.026,1.039,3.55,0.975,2.531,38.998,0.68,0.233,219.083,6.46,0.451,0.155,0.197,0.349,0.025,1.853,0.157,0.086,0.086,0.097,1.581,0.157,0.544,1.164,1.19,0.256,0.085,4.058,0,29.265,0.026,0.094,3.65,0.478,0.584,0,0,0,460.751
"IMP_C17_18",10.707,0.454,1.602,0.657,10.973,4.003,2,0.382,331.293,69.066,25.39,1525.734,1.289,54.933,9.17,76.895,32.762,0.343,1.428,28.55,27.667,28.011,12.828,18.615,0.769,16.26,48.823,2.534,3.306,88.567,157.905,4.315,2.575,1.129,2.99,2.896,34.283,46.033,3.27,11.851,12.154,4.392,5.229,22.532,83.671,87.95,10.002,1.89,29.087,0,224.227,0.118,0.167,7.355,1.016,1.983,0,0,0,3194.034
"IMP_C19",561.528,85.08,197.076,180.435,1047.617,420.526,317.78,59.593,487.361,217.671,159.035,245.835,1435.002,1878.991,15.072,277.455,276.444,37.519,33.421,201.823,59.654,178.514,64.608,187.725,10.96,143.693,133.995,416.053,149.146,2788.915,1995.035,1766.42,939.151,1378.604,137.692,57.125,208.476,16.667,29.751,30.503,68.824,46.612,19.798,160.414,1015.568,271.748,50.06,12.912,261.43,0,6073.988,2.218,0.355,32.5,11.432,3.5,0,0,0,26859.312
"IMP_C20",725.593,6.675,7.498,42.476,217.266,111.286,83.109,10.206,336.562,1291.005,195.944,565.375,166.709,4343.79,93.016,4146.216,203.585,6.475,20.199,235.947,234.932,239.756,71.354,226.067,27.25,146.383,277.238,16.089,64.694,975.874,187.366,24.877,13.73,16.851,8.37,1.319,67.576,15.72,1.74,6.323,4.527,27.369,9.008,34.029,83.107,79.524,46.311,3.315,78.147,0,7974.471,5.902,1.797,18.38,11.397,1.454,0,0,0,23811.176
"IMP_C21",32.865,0.16,1.035,1.553,11.334,4.619,1.556,0.206,27.911,12.16,1.636,4.428,1.791,45.197,107.03,23.284,1.641,0.145,0.303,2.577,3.346,2.139,2.315,2.191,0.23,2.172,6.723,1.268,2.353,14.693,15.228,1.712,1.099,1.188,0.419,0.187,2.767,0.509,0.311,0.391,0.565,0.837,2.556,1.364,61.89,15.167,165.367,0.653,5.755,0,1074.862,5.573,1.087,12.418,2.105,0.906,0,0,0,1693.775
"IMP_C22",33.845,1.885,2.981,9.882,56.851,12.875,9.881,1.415,263.962,173.675,29.837,93.282,5.223,135.004,11.871,1000.012,26.178,0.655,3.1,91.474,120.946,158.376,66.553,285.823,6.221,169.317,105.169,2.611,13.73,890.422,275.553,29.38,3.414,2.033,3.883,1.119,19.606,2.616,1.637,1.243,2.561,9.742,2.026,11.436,22.306,17.913,5.192,0.954,35.723,0,734.938,0.137,0.299,31.753,5.054,0.177,0,0,0,5003.754
"IMP_C23",6.485,0.343,0.248,1.39,15.901,7.056,7.064,0.468,25.304,17.429,7.636,3.294,1.684,18.058,1.503,31.26,147.262,1.479,1.684,20.491,23.604,19.675,6.108,23.598,1.936,11.11,11.251,1.811,2.675,1799.591,18.516,1.685,1.41,0.807,0.55,0.11,7.13,0.147,0.278,0.188,0.386,12.772,0.488,1.211,6.195,7.168,0.874,0.215,4.976,0,118.769,0.069,0.137,107.903,14.68,0.123,0,0,0,2524.186
"IMP_C24A",11.478,1.577,1.86,24.618,391.846,43.799,10.12,4.415,18.605,18.751,21.934,11.339,15.61,31.465,0.712,146.332,68.224,223.808,36.99,3741.935,186.617,466.946,780.443,892.615,106.691,1279.446,166.057,14.382,52.72,3729.403,90.54,16.744,10.239,10.553,4.225,0.536,3.165,0.266,0.447,0.397,0.927,9.312,2.6,3.63,17.851,8.569,0.826,0.538,33.205,0,48.068,0.038,0.032,6.768,0.924,0.024,0,0,0,12771.159
