"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_B08",4.102,0.243,0.541,0.176,0.411,0.247,1.701,0.178,3.373,0.131,0.145,0.696,0.03,4.531,0.078,0.759,31.359,1.091,2.254,0.573,0.048,0.163,0.153,0.033,0.019,0.031,0.251,4.416,0.416,115.666,0.532,0.172,0.004,0.041,0.032,0.012,0.171,0.032,0.024,0.334,0.07,3.405,0.24,0.412,0.708,0.071,0.319,0.056,0.104,0,26.164,0,0.046,0.933,0.011,0.077,0,0,0,207.786
"IMP_B09",0.241,0.021,0.813,0.538,9.437,0.327,0.577,1.711,0.339,0.011,0.025,0.135,0.071,0.152,0.006,0.062,0.901,0.066,0.28,0.077,0.009,0.019,0.034,0.007,0.005,0.013,0.016,4.29,0.028,4.83,0.165,0.122,0.004,0.048,0.027,0.018,0.043,0.025,0.013,0.137,0.038,0.281,0.144,0.041,0.096,0.022,0.07,0.014,0.02,0,0.94,0,0.045,15.897,0,0.044,0,0,0,43.295
"IMP_C10T12",192.281,0.83,26.724,0.049,0.189,0.046,0.048,0.029,511.584,0.774,0.494,1.418,0.01,5.813,0.8,1.645,0.568,0.066,0.353,0.702,0.152,0.261,0.376,0.096,0.068,0.145,0.45,0.848,0.474,6.1,15.954,0.928,0.1,0.528,0.265,0.123,161.233,0.75,0.29,1.559,0.9,5.864,1.999,1.261,5.952,4.121,14.442,5.004,2.354,0,3503.89,0.006,1.43,3.413,0.161,36.878,0,0,0,4522.797
"IMP_C13T15",8.949,2.331,21.869,0.236,0.638,0.188,0.115,0.095,11.841,130.601,2.567,13.907,0.008,5.244,0.534,9.913,4.2,0.185,0.578,3.645,0.608,1.182,2.007,2.907,0.713,1.37,17.265,1.868,1.5,37.956,32.986,1.609,0.038,0.561,0.564,0.758,14.06,0.838,0.355,1.438,1.048,10.032,7.973,7.882,20.144,3.991,29.891,9.68,9.709,0,1861.931,0.612,0.17,3.465,0.287,12.748,0,0,0,2317.793
"IMP_C16",3.72,2.506,0.555,0.092,0.11,0.048,0.036,0.018,6.753,0.221,62.23,4.858,0.001,0.984,0.068,0.799,1.682,0.045,0.303,1.753,0.148,0.459,0.558,0.311,0.407,0.24,9.816,1.478,0.214,152.989,4.64,0.508,0.006,0.068,0.325,0.027,1.225,0.212,0.066,0.267,0.176,7.427,1.884,0.89,0.621,0.467,1.526,0.371,1.126,0,20.804,0.001,0.178,6.508,0.108,1.419,0,0,0,304.248
"IMP_C17_18",2.867,0.264,0.85,0.036,0.196,0.043,0.026,0.022,31.241,0.911,1.445,49.213,0.004,1.845,0.601,1.697,1.662,0.061,0.363,1.548,0.469,0.748,0.865,0.243,0.083,0.305,1.2,1.388,0.544,8.16,17.193,1.051,0.031,0.315,0.365,0.757,2.474,10.022,1.16,7.548,5.988,6.841,11.815,4.284,11.25,6.369,7.82,2.181,4.505,0,246.649,0.004,0.335,5.825,0.092,4.824,0,0,0,468.597
"IMP_C19",208.088,51.225,167.812,5.005,13.625,5.678,3.849,3.026,122.508,2.943,16.47,17.122,2.842,89.735,2.049,10.704,27.549,7.824,10.778,14.659,1.201,6.335,5.229,2.503,0.759,2.007,6.705,194.421,23.848,300.454,201.64,418.643,13.183,260.915,20.811,12.715,22.766,4.28,4.598,17.124,17.709,56.821,35.913,41.179,92.731,16.422,47.06,14.604,20.833,0,2558.165,0.001,7.637,5.215,0.402,8.531,0,0,0,5226.849
"IMP_C20",606.253,9.641,15.515,2.768,6.618,3.525,2.373,1.223,181.807,37.065,45.897,88.466,0.773,455.378,25.205,258.936,47.115,3.181,15.026,38.875,9.69,19.342,13.012,6.88,4.025,4.667,25.559,17.959,20.853,249.43,42.553,15.92,0.511,8.65,3.036,0.733,17.814,6.991,0.649,8.783,2.576,60.98,30.419,21.498,17.988,11.052,104.57,6.79,23.944,0,1085.439,0.003,31.272,11.006,0.296,3.536,0,0,0,3734.064
"IMP_C21",18.825,0.189,1.204,0.075,0.254,0.106,0.04,0.024,10.004,0.459,0.517,0.899,0.008,5.394,16.163,2.444,0.525,0.063,0.306,0.591,0.198,0.274,0.478,0.107,0.072,0.162,0.561,0.583,0.616,4.754,2.676,0.528,0.022,0.305,0.095,0.063,0.523,0.227,0.122,1.139,0.325,1.473,6.08,0.584,7.498,1.273,209.262,1.052,1.686,0,177.599,0.01,525.481,6.196,0.093,2.213,0,0,0,1012.424
"IMP_C22",49.883,4.652,10.219,1.119,3.02,0.715,0.489,0.295,271.089,7.711,12.263,26.498,0.041,25.341,5.572,109.085,10.611,0.547,4.033,26.417,8.681,22.063,21.067,15.365,1.693,9.257,17.096,4.416,8.202,391.419,95.9,28.379,0.191,1.39,2.369,0.994,7.927,2.167,1.004,2.817,2.67,36.731,14.194,12.075,8.146,4.293,19.738,3.148,5.018,0,338.154,0.002,0.577,20.456,0.372,0.427,0,0,0,1677.998
