"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"DOM_C302T309",0.113,1.187,0.474,0.081,0.004,0.319,0.06,0.004,0.706,0.007,0.14,0.092,0.015,0.087,0.042,0.117,0.12,0.325,0.161,2.931,0.827,1.929,8.213,135.279,9.979,496.182,27.959,0.27,0.231,2.954,24.628,48.971,6.561,44.144,6.692,0.084,0.12,0.012,0.025,0.158,0.079,0.328,2.324,5.288,30.182,0.167,0.821,0.597,1.049,0,427.935,0,0,2155.207,306.798,0,0,1078.271,0,4831.252
"DOM_C31T33",105.1,36.685,3.729,4.754,1.23,30.841,32.202,0.539,113.707,9.127,50.646,113.016,63.854,52.029,74.085,25.745,47.403,106.807,36.675,105.067,38.382,43.616,175.73,208.738,4.534,29.854,245.843,216.86,58.355,257.147,247.143,150.983,34.544,87.341,103.457,4.073,61.225,24.236,53.951,104.375,29.487,98.122,249.468,103.098,83.862,24.815,69.416,77.592,35.54,0,1054.752,0.47,76.025,914.14,63.603,0,56.612,3853.183,0,9953.817
"DOM_D",296.097,76.782,6.181,20.598,5.185,148.355,105.274,0.745,637.77,44.298,169.816,828.582,415.321,374.992,297.584,168.673,280.894,659.086,300.342,335.405,97.792,127.391,341.831,574.653,10.172,52.273,125.404,4614.343,419.476,803.923,1458.393,375.903,13.915,15.541,286.528,18.863,721.053,129.255,278.608,254.051,131.888,1218.697,759.083,259.252,460.2,173.483,283.418,356.485,216.885,0,4659.264,2.14,127.101,1577.574,7.171,0,31.144,7235.135,0,33390.27
"DOM_E",84.255,8.704,2.236,3.949,0.872,44.828,20.536,0.477,189.398,7.91,43.925,780.067,88.633,70.82,71.697,33.127,62.696,1146.2,577.353,111.408,17.851,29.561,108.136,113.097,3.013,22.497,28.566,299.358,2901.674,216.4,494.629,56.312,6.094,3.291,78.997,6.617,220.563,21.638,23.851,45.312,31.525,427.724,274.42,96.809,556.056,76.564,141.457,105.605,62.99,0,579.312,6.925,9.229,59.942,0.284,0,4.411,167.066,0,10646.869
"DOM_F",256.155,190.102,6.399,12.828,2.144,61.7,47.384,1.877,148.533,9.19,52.569,125.63,123.84,70.397,90.62,38.644,92.039,137.821,70.465,198.314,37.467,65.43,200.593,258.516,8.517,32.354,200.192,908.946,364.724,16066.996,1313.323,310.53,30.823,43.062,635.429,17.182,309.214,87.192,320.072,193.393,153.406,10682.342,1679.635,306.726,1411.819,181.802,229.873,228.928,132.089,0,398.628,3.079,40.135,48690.157,3.029,0,17.112,937.568,0,88236.931
"DOM_G",987.268,688.856,19.815,20.389,3.858,172.76,110.567,2.113,2218.222,108.239,1434.566,1618.314,900.647,922.229,2045.274,506.14,443.111,903.809,338.079,1248.742,472.399,589.603,2092.291,3126.906,55.796,273.191,686.994,691.659,298.93,3974.001,3338.555,1779.791,178.762,262.758,549.862,60.473,1005.56,599.229,325.265,1091.948,287.753,894.358,2082.65,1055.843,580.528,160.29,691.188,397.627,285.53,0,22371.699,10.815,2389.025,10198.672,12.391,0,493.506,29944.694,0,108003.54
"DOM_H49",238.076,287.77,4.26,25.815,4.272,105.68,141.916,1.754,694.245,25.8,392.406,529.768,529.014,243.504,274.801,117.753,266.7,359.995,157.618,333.35,100.73,155.367,454.229,735.29,10.247,57.425,176.311,340.934,189.48,1012.051,2889.828,1468.128,53.668,48.833,1140.9,155.238,210.563,179.534,81.785,142.045,107.347,257.423,665.788,356.613,267.315,86.122,149.094,127.488,114.736,0,3329.537,2.057,631.421,1383.446,0.42,0,886.601,3487.59,0,26190.082
"DOM_H50",19.681,47.015,1.925,1.041,0.572,7.015,11.401,0.15,64.075,3.327,49.004,54.58,128.617,27.838,34.072,15.521,19.369,44.185,22.304,45.898,16.76,25.664,64.854,95.984,1.964,10.036,25.25,47.48,9.318,130.565,349.75,75.244,426.707,5.764,282.678,4.121,27.428,19.081,18.533,40.624,17.697,40.095,126.395,92.061,25.043,5.633,14.739,16.271,9.607,0,374.43,0.207,36.864,318.622,0.28,0,195.886,986.781,0,4536.009
"DOM_H51",10.071,10.113,0.214,0.256,0.137,1.758,1.523,0.035,24.571,1.291,21.697,19.531,42.909,11.054,15.604,6.46,6.136,8.724,5.12,14.955,7.746,10.343,26.979,38.881,0.734,3.848,10.72,18.262,3.761,59.202,68.055,12.971,2.281,26.303,36.332,3.71,14.285,9.141,7.747,20.561,14.217,25.256,64.482,54.229,17.037,3.357,7.732,9.786,6.687,0,75.602,0.26,16.002,11.08,0,0,691.476,1759.357,0,3340.581
"DOM_H52",83.988,97.062,3.506,7.268,1.113,32.241,28.503,0.638,261.758,9.493,182.362,223.201,194.492,78.818,103.568,38.549,73.827,143.28,66.761,131.048,36.169,62.729,177.939,332.577,4.676,27.372,77.63,110.468,130.419,532.465,1731.288,758.623,270.832,311.897,1687.646,47.331,91.039,61.01,59.646,93.299,39.67,188.465,308.432,142.6,122.293,18.376,38.262,55.381,36.975,0,1304.385,7.025,5257.657,795.948,0.58,0,67.173,6972.221,0,23721.974
