"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_L",0.077,0.003,0,0,0,0.001,0.022,0,0.286,0.127,0.091,0.053,0,0.124,0.064,1.259,0.333,0.583,0.725,0.279,0.052,0.029,0.412,0.048,0.001,0.002,0.083,0.377,0.122,1.901,3.721,0.962,0.052,1.912,0.468,0.133,0.841,0.337,1.617,12.692,50.348,1.712,13.974,1.74,0.949,0.244,0.862,0.325,0.236,0,20.653,0.028,0.287,0.498,0,163.69,0,0,0,285.338
"IMP_M",23.763,0.126,0,0,0,0.061,1.424,0,53.107,11.828,4.242,3.751,0,15.405,16.706,164.504,27.198,51.167,51.996,22.782,9.222,4.951,57.611,7.137,0.174,0.325,7.022,46.397,10.722,172.736,295.764,22.559,0.892,45.149,8.981,4.122,42.755,67.012,211.438,1910.014,3297.573,97.367,2450.08,196.014,123.104,31.765,67.293,41.88,27.424,0,52.346,4.89,8.975,598.278,0.11,17.487,0,0,0,10387.629
"IMP_N",16.778,0.593,0,0,0,0.142,4.928,0,34.814,13.145,6.711,5.632,0,19.243,10.91,194.179,54.015,72.56,94.989,41.678,9.482,4.927,79.098,6.612,0.174,0.323,12.292,64.819,33.524,445.571,288.911,102.968,6.049,239.605,28.521,16.128,63.602,67.495,303.992,2009.368,3020.026,164.504,2432.526,477.567,206.115,47.458,132.296,61.519,29.492,0,233.955,2.738,7.247,6.007,0.07,31.202,0,0,0,11206.502
"IMP_O",0.421,0.075,0,0,0,0.002,0.082,0,1.219,0.301,1.316,0.117,0,0.527,0.186,5.209,1.294,2.542,3.083,0.693,0.122,0.08,1.116,0.154,0.003,0.005,0.188,1.179,0.37,3.096,11.047,5.126,0.318,10.762,2.608,0.529,0.772,0.688,2.642,35.852,48.396,1.405,22.481,2.801,2.271,0.394,1.156,0.482,0.332,0,9.437,0.228,2.86,22.755,0.02,6.146,0,0,0,214.89
"IMP_P",0.092,0.002,0,0,0,0.001,0.019,0,0.283,0.085,0.048,0.055,0,0.187,0.195,3.446,0.271,0.606,0.652,0.211,0.076,0.056,0.598,0.146,0.003,0.005,0.095,0.523,0.124,1.337,2.021,0.427,0.05,0.733,0.203,0.099,0.255,0.341,3.127,66.539,39.063,0.706,25.222,1.546,2.607,0.292,1.254,0.305,0.202,0,1.478,0.275,0.317,125.055,0,139.068,0,0,0,420.299
"IMP_Q",0.106,0.001,0,0,0,0,0.01,0,0.143,0.053,0.064,0.019,0,0.062,0.045,0.752,0.165,0.288,0.321,0.141,0.041,0.027,0.405,0.032,0.001,0.002,0.049,0.257,0.075,1.028,1.282,0.361,0.022,0.842,0.197,0.047,0.161,0.19,0.829,14.432,12.082,0.433,9.86,0.973,0.711,0.161,0.42,0.163,0.108,0,1.209,0.025,0.143,6.285,0.02,35.154,0,0,0,90.196
"IMP_R",0.15,0.004,0,0,0,0.001,0.03,0,0.6,0.145,0.071,0.049,0,0.191,0.165,1.847,0.406,0.626,0.742,0.38,0.088,0.046,0.714,0.074,0.002,0.003,0.098,0.467,0.198,2.894,3.16,0.645,0.032,1.348,0.179,0.11,0.881,2.11,2.907,25.302,31.505,1.148,22.084,3.173,1.8,0.438,1.04,3.435,0.418,0,50.08,7.608,47.66,2.757,0.01,75.573,0,0,0,295.391
"IMP_S",0.057,0.002,0,0,0,0,0.01,0,0.16,0.062,0.042,0.016,0,0.061,0.029,0.584,0.163,0.272,0.302,0.102,0.027,0.013,0.191,0.02,0,0.001,0.029,0.153,0.055,0.648,1.151,0.444,0.023,0.839,0.198,0.06,0.172,0.205,0.642,10.878,9.834,0.225,5.156,0.609,0.411,0.12,0.263,0.106,0.077,0,1.752,0.016,0.315,1.532,0,40.469,0,0,0,78.498
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-1.501,-0.036,0,0,0,0.005,0.182,0,-5.164,1.263,-0.39,0.245,0,2.22,0.56,11.333,3.061,7.811,5.942,1.494,0.4,0.226,3.787,1.869,0.008,0.019,0.524,4.59,0.711,11.771,10.995,9.612,0.345,15.727,1.236,0.616,2.831,2.075,5.225,41.1,97.049,1.518,29.401,4.112,2.753,0.522,2.749,0.698,0.62,0,87.215,0.211,4.363,43.128,2.207,140.846,0,0,0,558.086
"TXS_INT_FNL",10.717,0.202,0,0,0,0.055,1.791,0,17.62,9.297,2.716,2.755,0,6.521,4.667,126.868,31.92,99.358,67.017,21.552,6.205,2.448,38.72,9.612,0.122,0.181,6.811,19.202,9.447,141.849,136.239,100.583,0.534,16.501,10.035,4.79,60.064,15.191,77.405,463.732,1596.385,72.847,315.841,98.627,63.01,12.517,45.859,15.447,14.269,0,1945.356,-36.925,-68.866,868.95,16.661,0,166.46,671.108,0,7320.274
"TTL_INT_FNL",438.932,10.221,0,0,0,1.316,54.778,0,1295.553,442.371,279.732,116.782,0,485.998,254.738,5616.163,1314.199,3212.084,3164.548,1010.265,259.275,107.604,2235.946,241.123,4.513,6.996,215.57,1309.127,341.259,6300.619,6565.386,1732.76,89.912,2388.994,573.123,220.77,1245.305,784.077,2734.503,23616.678,114221.583,2455.737,28816,2825.123,1743.669,381.845,1650.312,481.262,345.534,0,21047.456,1760.849,14444.794,14218.869,488.8,2058.147,3820.283,154052.404,0,433483.887
"VALU",193.628,4.984,0,0,0,11.847,25.554,0,294.339,300.529,81.48,60.859,0,174.818,4.034,341.596,157.899,426.715,440.125,243.56,36.701,25.079,471.471,45.672,0.757,1.392,101.676,520.534,327.027,3380.945,5448.266,1946.061,95.623,2411.8,334.429,169.62,1134.793,345.294,1385.409,2278.945,19382.581,5280.179,9061.052,2873.676,4852.858,3225.825,5028.142,512.79,628.509,177.439,0,0,0,0,0,0,0,0,0,74246.509
"OUTPUT",632.56,15.205,0,0,0,13.163,80.332,0,1589.892,742.899,361.212,177.641,0,660.816,258.772,5957.759,1472.098,3638.799,3604.672,1253.825,295.976,132.683,2707.417,286.795,5.27,8.387,317.246,1829.661,668.285,9681.563,12013.652,3678.821,185.536,4800.794,907.551,390.39,2380.098,1129.372,4119.912,25895.623,133604.164,7735.916,37877.052,5698.799,6596.527,3607.67,6678.454,994.052,974.042,177.439,0,0,0,0,0,0,0,0,0,295838.795
