"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_G",221.942,53.146,57.867,34.483,555.162,12.828,16.485,45.967,1648.52,168.991,80.89,208.112,527.8,1105.835,53.215,802.525,188.677,226.128,123.792,415.065,3471.184,349.191,331.625,196.827,186.151,129.382,272.873,197.799,35.603,762.461,509.9,107.611,79.641,147.284,85.664,10.421,351.266,35.988,228.355,92.106,145.521,38.869,81.657,70.545,52.646,147.091,375.574,67.639,27.26,0,4270.303,0.12,2.579,1873.9,1437.152,303.206,0,0,0,23022.822
"IMP_H49",15.334,4.131,3.622,6.14,58.015,2.498,2.257,4.808,145.238,9.907,10.414,17.82,83.935,65.808,2.386,49.081,32.986,61.347,35.733,57.388,235.992,40.621,32.29,12.339,20.289,18.285,29.409,46.471,2.823,108,42.778,6.688,4.324,8.556,8.212,1.298,28.861,3.44,16.428,4.964,10.281,3.893,6.391,5.351,4.147,12.54,22.057,5.773,2.035,0,313.779,0.007,0.032,149.975,115.197,400.165,0,0,0,2392.539
"IMP_H50",7.594,9.967,5.548,2.716,76.895,1.059,1.821,3.545,51.663,6.488,6.09,10.67,44.824,52.085,1.435,33.632,13.158,18.391,9.799,24.128,292.156,23.844,18.456,5.124,10.801,5.383,19.27,15.747,2.093,49.948,79.438,8.418,96.045,8.892,40.819,1.093,11.737,3.168,19.066,5.999,9.984,2.327,6.501,10.246,3.801,10.165,15.883,5.377,1.6,0,194.048,0.005,0.016,113.985,88.691,89.63,0,0,0,1651.263
"IMP_H51",2.621,1.244,0.666,0.281,20.492,0.135,0.25,0.72,20.844,1.727,1.706,2.864,3.915,10.352,0.474,8.126,2.505,0.715,0.303,2.841,37.733,5.221,3.652,1.406,1.793,0.661,3.937,0.938,0.535,12.592,19.445,1.399,1.255,11.559,9.429,1.514,4.614,1.111,4.761,2.964,15.618,1.405,3.506,14.446,2.235,4.354,4.719,2.259,0.477,0,54.781,0.002,0.167,17.004,12.743,265.668,0,0,0,608.683
"IMP_H52",5.549,2.582,2.11,2.761,33.457,0.977,1.011,2.813,49.397,4.043,4.032,7.56,45.558,30.45,1.136,20.274,11.516,19.473,11.468,17.436,102.794,14.148,11.136,4.318,6.602,4.764,10.572,17.889,1.46,34.058,66.274,7.87,12.711,16.209,40.16,1.479,8.966,1.563,9.511,3.743,7.199,1.72,3.769,3.943,2.407,5.095,8.728,2.873,0.892,0,122.627,0.005,0.089,53.427,40.359,22.801,0,0,0,925.767
"IMP_H53",0.852,0.389,0.24,0.21,4.801,0.047,0.091,0.489,3.828,0.923,0.525,1.775,0.463,1.574,0.198,1.523,0.564,0.251,0.144,1.057,4.1,0.601,0.952,0.203,0.458,0.187,1.03,0.967,0.645,2.898,48.489,0.639,0.213,0.433,4.681,27.373,4.427,2.388,16.389,3.574,59.809,2.925,5.063,4.543,5.153,7.021,5.487,3.139,0.871,0,112.252,0.001,0.02,0.939,0.328,9.162,0,0,0,357.305
"IMP_I",0.482,0.088,0.108,0.034,1.181,0.015,0.025,0.086,4.866,0.159,0.118,0.233,0.582,1.018,0.061,0.626,0.176,0.151,0.093,0.389,2.777,0.314,0.28,0.064,0.149,0.06,0.273,0.122,0.055,0.893,1.124,0.14,0.133,0.223,0.187,0.024,1.621,1.062,1.032,0.309,0.604,0.137,0.75,0.192,0.117,0.326,0.492,0.503,0.045,0,16.559,0.014,0.624,1.378,0.862,2225.612,0,0,0,2269.551
"IMP_J58T60",1.708,1.295,0.509,0.47,26.249,0.303,0.383,2.013,35.523,3.915,2.082,10.788,2.914,13.84,1.703,8.577,2.918,1.359,0.881,5.26,40.686,5.609,4.014,1.232,3.014,2.401,6.059,2.118,1.86,14.768,88.546,2.071,1.802,3.164,6.317,1.456,20.498,153.001,103.415,48.392,80.801,10.866,137.504,17.84,10.291,79.22,18.843,34.815,3.976,0,620.445,0.231,1.121,16.002,7.046,30.351,0,0,0,1702.463
"IMP_J61",1.521,1.926,1.097,0.956,39.491,0.185,0.461,1.716,14.226,3.205,1.954,5.3,2.639,5.639,0.991,6.005,2.469,0.861,0.566,5.177,35.477,3.574,4.412,1.094,1.901,0.913,4.891,2.248,1.788,18.027,83.431,2.825,1.731,2.2,9.591,2.563,19.115,11.885,452.007,34.653,114.699,13.902,19.236,22.588,15.078,21.28,22.418,13.099,3.756,0,1547.89,0.006,0.14,5.355,3.022,113.447,0,0,0,2706.629
"IMP_J62_63",7.087,7.535,3.704,5.468,237.078,1.589,3.535,11.093,184.413,25.939,12.601,47.656,27.945,83.18,12.287,57.445,26.532,10.602,5.225,46.434,324.031,39.552,32.915,7.198,21.511,9.891,40.278,33.912,22.974,136.385,663.203,15.897,15.158,24.344,85.126,19.354,83.994,80.058,651.98,1514.829,1262.359,87.866,206.205,166.78,104.043,204.357,139.368,88.484,16.268,0,74.364,0.101,2.272,42.634,16.302,9.091,0,0,0,7060.434
