"Reporter","ReporterName","Partner","PartnerName","Year","TL","TrfLineDescription","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","DutyTypeDescription","Duty Nature","AvMethod","Note"
"032","Argentina","000"," World",2023,3023600,"--Atunes del sur (Thunnus maccoyii)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3023900,"--Los demás",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024100,"--Arenques (Clupea harengus, Clupea pallasii)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024210,"Anchoitas (Engraulis anchoita)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024290,"Las demás",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024300,"--Sardinas (Sardina pilchardus, Sardinops spp.),sardinelas (Sardinella spp.) y espadines(Sprattus sprattus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024400,"--Caballas (Scomber scombrus, Scomberaustralasicus, Scomber japonicus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024500,"--Jureles (Trachurus spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024600,"--Cobias (Rachycentron canadum)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024700,"--Peces Espada (Xiphias gladius)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024910,"Agujas, marlines, peces vela o picudos(Istiophoridae)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3024990,"Los dem?s",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3025100,"--Bacalaos (Gadus morhua, Gadus ogac, Gadusmacrocephalus)",,0,2,0,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3025200,"--Eglefinos (Melanogrammus aeglefinus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3025300,"--Carboneros (Pollachius virens)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3025400,"--Merluzas (Merluccius spp., Urophycis spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3025500,"--Abadejo de Alaska (Theragra chalcogramma)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3025600,"--Bacaladillas (Micromesistius poutassou,Micromesistius australis)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3025900,"--Los demás",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3027100,"--Tilapias (Oreochromis spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3027210,"Bagres de canal (Ictalurus punctatus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3027290,"Los demás",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3027300,"--Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3027400,"--Anguilas (Anguilla spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3027900,"--Los demás",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028100,"--Cazones y demás escualos",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028200,"--Rayas (Rajidae)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028310,"Merluzas negras (Dissostichus eleginoides)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028320,"Austromerluzas antárticas (Dissostichus mawsoni)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028400,"--Róbalos (Dicentrarchus spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028500,"--Sargos (Doradas, Espáridos)* (Sparidae)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028910,"Pargos (Lutjanus purpureus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028921,"Chernas (Polyprion americanus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028922,"Meros (Acanthistius spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028923,"Esturiones (Acipenser baerii)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028924,"Pejerreyes (Atherina spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028931,"Sábalos (Prochilodus spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028932,"Tilapias (Tilapia spp., Sarotherodon spp.,Danakilia spp.; sus híbridos)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028933,"Surubíes (Pseudoplatystoma spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028934,"Tarariras (Hoplias malabaricus & H.cf.lacerdae)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028935,"Bogas (Leporinus spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028936,"Lisas (Mugil spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028937,"Arapaimas (Arapaima gigas)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028938,"Pescadillas (Cynoscion spp.)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028941,"«Piramutabas» (Brachyplatystoma vaillantii)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028942,"Douradas (Brachyplatistoma flavicans)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028943,"Pacúes (Piaractus mesopotamicus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028944,"Tambaquíes (Colossoma macropomum)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028945,"Tambacúes (híbridos de tambaquíes y pacúes)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3028990,"Los demás",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3029100,"-Hígados, huevas y lechas",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3029200,"--Aletas de tiburón",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3029900,"--Los dem?s",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3031100,"--Salmones rojos (Oncorhynchus nerka)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3031200,"--Los demás salmones del Pacífico (Oncorhynchusgorbuscha, Oncorhynchus keta, Oncorhynchustschawytscha, Oncorhynchus kisutch,Oncorchynchus masou y Oncorhynchus rhodurus)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3031300,"--Salmones del Atlántico (Salmo salar) y salmonesdel Danubio (Hucho hucho)",,0,2,10,,"MFN applied duty rates","A","",""
"032","Argentina","000"," World",2023,3031400,"--Truchas (Salmo trutta, Oncorhynchus mykiss,Oncorhynchus clarki, Oncorhynchus aguabonita,Oncorhynchus gilae, Oncorhynchus apache yOncorhynchus chrysogaster)",,0,2,10,,"MFN applied duty rates","A","",""
